"id_doorvaart";"dag";"maand";"jaar";"volgnummer";"schipper_voornamen";"schipper_patroniem";"schipper_tussenvoegsel";"schipper_achternaam";"schipper_plaatsnaam";"soort_korting";"korting_muntsoort1";"korting_bedrag1";"korting_muntsoort2";"korting_bedrag2";"korting_muntsoort3";"korting_bedrag3";"subtotaal1_muntsoort1";"subtotaal1_bedrag1";"subtotaal1_muntsoort2";"subtotaal1_bedrag2";"subtotaal1_muntsoort3";"subtotaal1_bedrag3";"subtotaal2_muntsoort1";"subtotaal2_bedrag1";"subtotaal2_muntsoort2";"subtotaal2_bedrag2";"subtotaal2_muntsoort3";"subtotaal2_bedrag3";"totaal_muntsoort1";"totaal_bedrag1";"totaal_muntsoort2";"totaal_bedrag2";"totaal_muntsoort3";"totaal_bedrag3";"totaal_muntsoort4";"totaal_bedrag4";"totaal_muntsoort5";"totaal_bedrag5";"privilege";"opmerking_bron";"opmerking_invoerder";"naam_invoerder";"datum_opgevoerd";"dirnummer";"tonnage";"belasting_korting";"hulp";"hulp1";"hulp2"
"1054220";"30";"8";"1814";"916";"Jan";"Berends";"";"Lammers";"Wymeer i Østvriisland";"Føring";"Skilling";"21";"";"";"";"";"Daler";"12 1/2";"Skilling";"15";"";"";"Daler";"12";"Skilling";"18";"";"";"Daler";"14";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054298";"30";"8";"1814";"917";"Christian";"";"";"Larsen";"Kønigsberg";"Føring";"Daler";"1/2";"";"";"";"";"Daler";"13";"Skilling";"6";"";"";"Daler";"12 1/2";"Skilling";"6";"";"";"Rosenobel";"2";"Daler";"15 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054317";"30";"8";"1814";"918";"Harke";"";"";"Bruins";"Memel";"Føring";"Daler";"1";"Skilling";"6";"";"";"Daler";"30";"";"";"";"";"Daler";"28 1/2";"Skilling";"18";"";"";"Rosenobel";"2";"Daler";"33 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054335";"30";"8";"1814";"919";"H. A.";"";"";"Busse";"Papenborg";"Føring";"Daler";"1 1/2";"Skilling";"9";"";"";"Daler";"43 1/2";"Skilling";"3";"";"";"Daler";"41 1/2";"Skilling";"18";"";"";"Daler";"45 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054351";"30";"8";"1814";"920";"Joh. Chr.";"";"";"Anstag";"Kønigsberg";"Føring";"Daler";"26";"Skilling";"10";"";"";"Daler";"658";"Skilling";"10";"";"";"Daler";"632";"";"";"";"";"Rosenobel";"1";"Daler";"636 1/2";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054401";"31";"8";"1814";"921";"Remmer";"";"";"Handers";"Veendert";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054417";"31";"8";"1814";"922";"Joh.";"";"";"Schmidt";"Kønigsberg";"";"";"";"";"";"";"";"Daler";"1";"Skilling";"12";"";"";"";"";"";"";"";"";"Rosenobel";"1";"Daler";"5 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054440";"31";"8";"1814";"923";"J. M.";"";"";"Miltzner";"Swinemunde";"Føring";"Daler";"2";"";"";"";"";"Daler";"50";"";"";"";"";"Daler";"48";"";"";"";"";"Daler";"52";"";"";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054464";"31";"8";"1814";"924";"Peter";"";"";"Schultz";"Stettin";"Føring";"Daler";"2";"Skilling";"12";"";"";"Daler";"57 1/2";"";"";"";"";"Daler";"55";"Skilling";"12";"";"";"Daler";"59";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054480";"31";"8";"1814";"925";"Evert";"Everts";"";"Valk";"Embden";"Føring";"Daler";"4";"Skilling";"7";"";"";"Daler";"106";"Skilling";"13";"";"";"Daler";"102";"Skilling";"6";"";"";"Daler";"106";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054503";"1";"9";"1814";"926";"Henr.";"";"";"Luning";"Liebau";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054509";"1";"9";"1814";"927";"Claas";"";"";"Permin";"Kirckdorff";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054516";"1";"9";"1814";"928";"Jochim";"";"";"Staben";"Kirckdorff";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054524";"1";"9";"1814";"929";"Jacob";"";"";"Møller";"Kirckdorff";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054533";"1";"9";"1814";"930";"Joh.";"";"";"Krusen";"Stettin";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054543";"1";"9";"1814";"931";"Joao  Antonie";"";"";"Ribeira";"Rio de Janeiro";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054550";"1";"9";"1814";"932";"Chr. August";"";"";"Steinhoff";"Pillau";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054564";"1";"9";"1814";"933";"F. W.";"";"";"Lemke";"Kønigsberg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"1";"Daler";"2 1/2";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054575";"1";"9";"1814";"934";"P.";"";"";"Hohesand";"Stettin";"Føring";"Daler";"1 1/2";"Skilling";"2";"";"";"Daler";"39 1/2";"Skilling";"14";"";"";"Daler";"38";"Skilling";"12";"";"";"Daler";"42";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054588";"1";"9";"1814";"935";"D.";"";"";"Brandhoff";"Rygenwalde";"Føring";"Daler";"3";"Skilling";"13";"";"";"Daler";"82 1/2";"Skilling";"19";"";"";"Daler";"79 1/2";"Skilling";"6";"";"";"Daler";"83 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054607";"1";"9";"1814";"936";"Gaspard";"";"van den";"Broeke";"Brygge";"Føring";"Daler";"3 1/2";"Skilling";"18";"";"";"Daler";"97 1/2";"Skilling";"12";"";"";"Daler";"93 1/2";"Skilling";"18";"";"";"Daler";"97 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054627";"1";"9";"1814";"937";"Joh. Jay.";"";"";"Gerwien";"Memel";"Føring";"Daler";"4";"Skilling";"6";"";"";"Daler";"103 1/2";"Skilling";"12";"";"";"Daler";"99 1/2";"Skilling";"6";"";"";"Rosenobel";"1";"Daler";"104";"Skilling";"6";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054648";"1";"9";"1814";"938";"Jep";"";"";"Isbrandt";"Kønigsberg";"Føring";"Daler";"5 1/2";"Skilling";"21";"";"";"Daler";"148 1/2";"Skilling";"15";"";"";"Daler";"142 1/2";"Skilling";"18";"";"";"Rosenobel";"1";"Daler";"147";"Skilling";"18";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054774";"1";"9";"1814";"939";"George";"";"";"Kalff";"Rygenwalde";"Føring";"Daler";"6";"Skilling";"20";"";"";"Daler";"162 1/2";"Skilling";"14";"";"";"Daler";"156";"Skilling";"18";"";"";"Daler";"160";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054806";"1";"9";"1814";"940";"Siebe";"";"";"Jacobus";"Stettin";"Føring";"Daler";"11 1/2";"Skilling";"2";"";"";"Daler";"288 1/2";"Skilling";"20";"";"";"Daler";"277";"Skilling";"18";"";"";"Daler";"281";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054847";"1";"9";"1814";"941";"C. F.";"";"";"Bartz";"Stolpe";"Føring";"Daler";"16";"Skilling";"10";"";"";"Daler";"407 1/2";"Skilling";"10";"";"";"Daler";"391 1/2";"";"";"";"";"Daler";"395 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054891";"1";"9";"1814";"942";"Michel";"";"";"Tender";"Uckermunde";"Føring";"Daler";"18 1/2";"Skilling";"11";"";"";"Daler";"469";"Skilling";"23";"";"";"Daler";"450 1/2";"Skilling";"12";"";"";"Daler";"454 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054946";"2";"9";"1814";"943";"Daniel";"";"";"Zimmerman";"Elbing";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054954";"2";"9";"1814";"944";"Joh. Chr.";"";"";"Witt";"Memel";"Føring";"Daler";"3";"";"";"";"";"Daler";"77 1/2";"";"";"";"";"Daler";"74 1/2";"";"";"";"";"Rosenobel";"1";"Daler";"79";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054964";"3";"9";"1814";"945";"George";"";"";"Tetzloff";"Dantzig";"Føring";"Daler";"21 1/2";"Skilling";"23";"";"";"Daler";"551 1/2";"Skilling";"17";"";"";"Daler";"529 1/2";"Skilling";"18";"";"";"Rosenobel";"1";"Daler";"534";"Skilling";"18";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1054989";"4";"9";"1814";"946";"J. J.";"";"";"Klein";"Kønigsberg";"Føring";"Daler";"1/2";"";"";"";"";"Daler";"13 1/2";"Skilling";"6";"";"";"Daler";"13";"Skilling";"6";"";"";"Rosenobel";"1";"Daler";"17 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055026";"4";"9";"1814";"947";"Joh. H.";"";"";"Koster";"Stettin";"Føring";"Daler";"1";"Skilling";"12";"";"";"Daler";"31";"Skilling";"12";"";"";"Daler";"30";"";"";"";"";"Daler";"34";"";"";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055040";"4";"9";"1814";"948";"C. G.";"";"";"Marsily";"Liebau";"Føring";"Daler";"2";"Skilling";"17";"";"";"Daler";"59 1/2";"Skilling";"11";"";"";"Daler";"57";"Skilling";"18";"";"";"Daler";"61";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055062";"4";"9";"1814";"949";"Daniel Hinr.";"";"";"Nieman";"Kirckdorff";"Føring";"Daler";"2 1/2";"Skilling";"16";"";"";"Daler";"72 1/2";"Skilling";"10";"";"";"Daler";"69 1/2";"Skilling";"18";"";"";"Daler";"73 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055087";"4";"9";"1814";"950";"Joh.";"";"";"Technau";"Kønigsberg";"Føring";"Daler";"6 1/2";"Skilling";"14";"";"";"Daler";"170";"Skilling";"8";"";"";"Daler";"163";"Skilling";"18";"";"";"Rosenobel";"2";"Daler";"168";"Skilling";"18";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055125";"5";"9";"1814";"951";"Joh. M.";"";"";"Grantzon";"Dantzig";"Føring";"Daler";"1/2";"Skilling";"6";"";"";"Daler";"16 1/2";"Skilling";"18";"";"";"Daler";"16";"Skilling";"12";"";"";"Rosenobel";"1";"Daler";"20 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055145";"5";"9";"1814";"952";"Heinr.";"";"";"Meyer";"Memel";"Føring";"Daler";"1/2";"Skilling";"13";"";"";"Daler";"19 1/2";"Skilling";"7";"";"";"Daler";"18 1/2";"Skilling";"18";"";"";"Rosenobel";"1";"Daler";"23";"Skilling";"18";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055196";"5";"9";"1814";"953";"David";"";"";"Reiter";"Kønigsberg";"Føring";"Daler";"1/2";"Skilling";"10";"";"";"Daler";"19 1/2";"Skilling";"16";"";"";"Daler";"19";"Skilling";"6";"";"";"Rosenobel";"2";"Daler";"24";"Skilling";"6";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055263";"6";"9";"1814";"954";"Godfried W.";"";"";"Hackesprong";"Lubeck";"Føring";"Daler";"1";"Skilling";"16";"";"";"Daler";"35";"Skilling";"4";"";"";"Daler";"33 1/2";"Skilling";"12";"";"";"Rosenobel";"1";"Daler";"38";"Skilling";"12";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055325";"6";"9";"1814";"955";"Heinr.";"";"";"Nieman";"Kirckdorff";"Føring";"Daler";"3";"Skilling";"18";"";"";"Daler";"85 1/2";"";"";"";"";"Daler";"82";"Skilling";"6";"";"";"Daler";"86";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055337";"6";"9";"1814";"956";"Claus";"";"";"Schilling";"Bremen";"Føring";"Daler";"9 1/2";"Skilling";"6";"";"";"Daler";"242";"";"";"";"";"Daler";"232";"Skilling";"18";"";"";"Daler";"236";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055412";"7";"9";"1814";"957";"Mathias";"";"";"Haabe";"Memel";"Føring";"Skilling";"18";"";"";"";"";"Daler";"11 1/2";"";"";"";"";"Daler";"11";"Skilling";"6";"";"";"Rosenobel";"1";"Daler";"15 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055463";"7";"9";"1814";"958";"J. G.";"";"";"Gehnke";"Swinemunde";"Føring";"Skilling";"20";"";"";"";"";"Daler";"12 1/2";"Skilling";"2";"";"";"Daler";"12";"Skilling";"6";"";"";"Daler";"16";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055472";"7";"9";"1814";"959";"J. C.";"";"";"Nieschwager";"Ostende";"Føring";"Daler";"1/2";"Skilling";"3";"";"";"Daler";"15 1/2";"Skilling";"9";"";"";"Daler";"15";"Skilling";"6";"";"";"Daler";"19";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055484";"7";"9";"1814";"960";"W. J.";"";"";"Gronwaldt";"Embden";"Føring";"Daler";"1/2";"Skilling";"7";"";"";"Daler";"18";"Skilling";"1";"";"";"Daler";"17";"Skilling";"18";"";"";"Daler";"21";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055507";"7";"9";"1814";"961";"D. G.";"";"";"Stegman";"Dantzig";"Føring";"Daler";"1/2";"Skilling";"10";"";"";"Daler";"18";"Skilling";"22";"";"";"Daler";"17 1/2";"Skilling";"12";"";"";"Rosenobel";"1";"Daler";"22";"Skilling";"12";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055531";"7";"9";"1814";"962";"Brune";"";"";"Loets";"Embden";"Føring";"Daler";"1";"";"";"";"";"Daler";"26";"";"";"";"";"Daler";"25";"";"";"";"";"Daler";"29";"";"";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055546";"7";"9";"1814";"963";"J. F.";"";"";"Lubau";"Neubuckau";"Føring";"Daler";"1";"";"";"";"";"Daler";"28";"";"";"";"";"Daler";"27";"";"";"";"";"Daler";"31";"";"";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055557";"7";"9";"1814";"964";"Gerd";"";"";"Addicks";"Bremen";"Føring";"Daler";"1";"Skilling";"4";"";"";"Daler";"28";"Skilling";"22";"";"";"Daler";"27";"Skilling";"18";"";"";"Daler";"31";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055569";"7";"9";"1814";"965";"Abraham";"";"";"Rehncke";"Dantzig";"Føring";"Daler";"1";"Skilling";"10";"";"";"Daler";"32";"Skilling";"22";"";"";"Daler";"31";"Skilling";"12";"";"";"Rosenobel";"1";"Daler";"35 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055590";"7";"9";"1814";"966";"Fried";"";"";"Groen";"Ostende";"Føring";"Daler";"1";"Skilling";"12";"";"";"Daler";"34";"";"";"";"";"Daler";"32 1/2";"Skilling";"12";"";"";"Daler";"36 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055618";"7";"9";"1814";"967";"Eildert";"";"";"Jobs";"Embden";"Føring";"Daler";"1";"Skilling";"23";"";"";"Daler";"37";"Skilling";"23";"";"";"Daler";"36";"";"";"";"";"Daler";"40";"";"";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055639";"7";"9";"1814";"968";"Joh.";"";"";"Ham";"Memel";"Føring";"Daler";"1";"Skilling";"22";"";"";"Daler";"37";"Skilling";"10";"";"";"Daler";"35 1/2";"Skilling";"12";"";"";"Rosenobel";"1";"Daler";"40";"Skilling";"12";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055660";"7";"9";"1814";"969";"Joh. Ludvig";"";"";"Ehlert";"Dantzig";"Føring";"Daler";"1 1/2";"Skilling";"8";"";"";"Daler";"42";"Skilling";"14";"";"";"Daler";"40 1/2";"Skilling";"6";"";"";"Rosenobel";"1";"Daler";"45";"Skilling";"6";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055706";"7";"9";"1814";"970";"Hinr.";"";"";"Nieman";"Niehagen";"Føring";"Daler";"3 1/2";"Skilling";"8";"";"";"Daler";"92";"Skilling";"14";"";"";"Daler";"88 1/2";"Skilling";"6";"";"";"Daler";"92 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055731";"7";"9";"1814";"971";"J.";"";"";"Domke";"Dantzig";"Føring";"Daler";"3 1/2";"Skilling";"18";"";"";"Daler";"99";"Skilling";"12";"";"";"Daler";"95";"Skilling";"18";"";"";"Rosenobel";"1";"Daler";"99 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055739";"7";"9";"1814";"972";"P. H.";"";"";"Mulder";"Embden";"Føring";"Daler";"4";"Skilling";"3";"";"";"Daler";"103 1/2";"Skilling";"9";"";"";"Daler";"99 1/2";"Skilling";"6";"";"";"Daler";"103 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055763";"7";"9";"1814";"973";"J. D.";"";"";"Engel";"Dantzig";"Føring";"Daler";"5 1/2";"Skilling";"21";"";"";"Daler";"148";"Skilling";"21";"";"";"Daler";"142 1/2";"";"";"";"";"Rosenobel";"1";"Daler";"147";"";"";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055775";"7";"9";"1814";"974";"C. W.";"";"";"Bornman";"Dantzig";"Føring";"Daler";"6";"Skilling";"5";"";"";"Daler";"153 1/2";"Skilling";"11";"";"";"Daler";"147 1/2";"Skilling";"6";"";"";"Rosenobel";"1";"Daler";"152";"Skilling";"6";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
"1055786";"7";"9";"1814";"975";"Benjamin";"";"";"Knaeke";"Elbing";"Føring";"Daler";"6";"Skilling";"18";"";"";"Daler";"160";"";"";"";"";"Daler";"153 1/2";"Skilling";"6";"";"";"Rosenobel";"1";"Daler";"158";"Skilling";"6";"";"";"";"";"";"";"";"";"29-07-11";"290";"";"";"";"";" "
