"id_doorvaart";"dag";"maand";"jaar";"volgnummer";"schipper_voornamen";"schipper_patroniem";"schipper_tussenvoegsel";"schipper_achternaam";"schipper_plaatsnaam";"soort_korting";"korting_muntsoort1";"korting_bedrag1";"korting_muntsoort2";"korting_bedrag2";"korting_muntsoort3";"korting_bedrag3";"subtotaal1_muntsoort1";"subtotaal1_bedrag1";"subtotaal1_muntsoort2";"subtotaal1_bedrag2";"subtotaal1_muntsoort3";"subtotaal1_bedrag3";"subtotaal2_muntsoort1";"subtotaal2_bedrag1";"subtotaal2_muntsoort2";"subtotaal2_bedrag2";"subtotaal2_muntsoort3";"subtotaal2_bedrag3";"totaal_muntsoort1";"totaal_bedrag1";"totaal_muntsoort2";"totaal_bedrag2";"totaal_muntsoort3";"totaal_bedrag3";"totaal_muntsoort4";"totaal_bedrag4";"totaal_muntsoort5";"totaal_bedrag5";"privilege";"opmerking_bron";"opmerking_invoerder";"naam_invoerder";"datum_opgevoerd";"dirnummer";"tonnage";"belasting_korting";"hulp";"hulp1";"hulp2"
"970632";"29";"10";"1804";"1937";"J. J.";"";"";"Nordstrøm";"Stockholm";"Føring";"Daler";"10 1/2";"Skilling";"3";"";"";"Daler";"264";"Skilling";"9";"";"";"Daler";"253 1/2";"Skilling";"6";"";"";"Daler";"257 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"01-06-11";"286";"";"";"";"";" "
"970647";"30";"10";"1804";"1938";"Jøns";"";"";"Gram";"Uleaborg";"Føring";"Skilling";"9";"";"";"";"";"Daler";"5";"Skilling";"15";"";"";"Daler";"5";"Skilling";"6";"";"";"Daler";"9";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"01-06-11";"286";"";"";"";"";" "
"970672";"30";"10";"1804";"1939";"Nils";"";"";"Peterson";"Malmøe";"Føring";"Daler";"1";"Skilling";"5";"";"";"Daler";"27 1/2";"Skilling";"11";"";"";"Daler";"26 1/2";"Skilling";"6";"";"";"Daler";"30 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"01-06-11";"286";"";"";"";"";" "
"970717";"28";"9";"1804";"1732";"Rasmus";"";"";"Larka";"Ystad";"Føring";"Skilling";"4";"";"";"";"";"Daler";"4 1/2";"Skilling";"4";"";"";"Daler";"4 1/2";"";"";"";"";"Daler";"6 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"Jagten drægtig 14 læster";"";"";"";" "
"970727";"30";"10";"1804";"1940";"C. G.";"";"";"Blommer";"Gothenborg";"Føring";"Daler";"1";"Skilling";"11";"";"";"Daler";"31";"Skilling";"11";"";"";"Daler";"30";"";"";"";"";"Daler";"34";"";"";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"970763";"28";"9";"1804";"1733";"Joachim";"";"";"Carlberg";"Gefle";"Føring";"Skilling";"1";"";"";"";"";"Daler";"1";"Skilling";"19";"";"";"Daler";"1";"Skilling";"18";"";"";"Daler";"5";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"970792";"28";"9";"1804";"1734";"Olof";"";"";"Olberg";"Gefle";"Føring";"Skilling";"2";"";"";"";"";"Daler";"3 1/2";"Skilling";"20";"";"";"Daler";"3 1/2";"Skilling";"18";"";"";"Daler";"7 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"970814";"28";"9";"1804";"1735";"Anders";"";"";"Brunsberg";"Carlscrone";"Føring";"Skilling";"12";"";"";"";"";"Daler";"6 1/2";"Skilling";"6";"";"";"Daler";"6";"Skilling";"18";"";"";"Daler";"10";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"970824";"31";"10";"1804";"1941";"C. M.";"";"";"Veith";"Stralsund";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"06-06-11";"286";"";"";"";"";" "
"970835";"31";"10";"1804";"0";"Børge";"";"";"Pehrson";"Halmstad";"";"";"";"";"";"";"";"Daler";"1";"Skilling";"7";"";"";"";"";"";"";"";"";"Daler";"1 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"Baaden drægtig 4 læster";"";"";"";" "
"970853";"31";"10";"1804";"0";"Sven";"";"";"Petterson";"Marstrand";"Føring";"Skilling";"14";"";"";"";"";"Daler";"10";"Skilling";"11";"";"";"Daler";"9 1/2";"Skilling";"21";"";"";"Daler";"10";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"Baaden drægtig 3 3/4 læster";"";"";"";" "
"970868";"28";"9";"1804";"1736";"Bengt";"";"";"Poulsson";"Bæstad";"Føring";"Skilling";"17";"";"";"";"";"Daler";"11 1/2";"Skilling";"17";"";"";"Daler";"11 1/2";"";"";"";"";"Daler";"15 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"970896";"28";"9";"1804";"1737";"Peter";"";"";"Bomann";"Westerwick";"Føring";"Skilling";"21";"";"";"";"";"Daler";"12";"Skilling";"3";"";"";"Daler";"11 1/2";"Skilling";"6";"";"";"Daler";"15 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"970959";"28";"9";"1804";"1738";"O. J.";"";"";"Lindberg";"Helsingborg";"Føring";"Skilling";"15";"";"";"";"";"Daler";"8 1/2";"Skilling";"9";"";"";"Daler";"8";"Skilling";"18";"";"";"Daler";"12";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971013";"28";"9";"1804";"1739";"Pehr";"Larson";"";"Thøre";"Malmøe";"Føring";"Daler";"1/2";"Skilling";"3";"";"";"Daler";"17";"Skilling";"3";"";"";"Daler";"16 1/2";"";"";"";"";"Daler";"18 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"Jagten drægtig 19 2/3 læster";"";"";"";" "
"971113";"31";"10";"1804";"0";"Joh.";"";"";"Kielberg";"Falckenberg";"Føring";"Skilling";"1";"";"";"";"";"Daler";"2 1/2";"Skilling";"7";"";"";"Daler";"2 1/2";"Skilling";"6";"";"";"Daler";"3";"";"";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"Baaden drægtig 4 1/2 læster";"";"";"";" "
"971134";"28";"9";"1804";"1740";"Olof N.";"";"";"Juncker";"Torekø";"Føring";"Daler";"1";"";"";"";"";"Daler";"25";"Skilling";"6";"";"";"Daler";"24";"Skilling";"6";"";"";"Daler";"28";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971185";"31";"10";"1804";"0";"Nils";"";"";"Moberg";"Falckenberg";"Føring";"Skilling";"12";"";"";"";"";"Daler";"10";"Skilling";"14";"";"";"Daler";"10";"Skilling";"2";"";"";"Daler";"10";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"Baaden drægtig 4 læster";"";"";"";" "
"971214";"28";"9";"1804";"1741";"Anders";"";"";"Bærlund";"Carleby";"Føring";"Daler";"1";"Skilling";"6";"";"";"Daler";"30 1/2";"Skilling";"18";"";"";"Daler";"29 1/2";"Skilling";"12";"";"";"Daler";"33 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971218";"31";"10";"1804";"0";"Joh. P.";"";"";"Bruhne";"Falckenberg";"Føring";"Skilling";"14";"";"";"";"";"Daler";"11";"Skilling";"12";"";"";"Daler";"10 1/2";"Skilling";"22";"";"";"Daler";"11";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"Baaden drægtig 3 1/2 læster";"";"";"";" "
"971254";"31";"10";"1804";"0";"Pahl";"";"";"Olssøn";"Kullen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"Baaden drægtig 3 1/8 læster";"";"";"";" "
"971257";"19";"11";"1804";"390";"Christian P.";"";"";"Moderup";"Hamborg";"Føring";"Daler";"3";"Skilling";"15";"";"";"Daler";"85";"Skilling";"15";"";"";"Daler";"82";"";"";"";"";"Daler";"86";"";"";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971270";"1";"11";"1804";"1942";"Laurentius";"";"";"Bersin";"Lovisa";"Føring";"Daler";"1 1/2";"Skilling";"21";"";"";"Daler";"48 1/2";"Skilling";"9";"";"";"Daler";"46 1/2";"Skilling";"12";"";"";"Daler";"50 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971323";"2";"11";"1804";"1943";"Carl";"";"von";"Hoorn";"Stockholm";"Føring";"Daler";"1 1/2";"Skilling";"8";"";"";"Daler";"44";"Skilling";"14";"";"";"Daler";"42 1/2";"Skilling";"6";"";"";"Daler";"46 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971341";"28";"9";"1804";"1742";"Johannes";"";"";"Hammar";"Uddevalla";"Føring";"Daler";"1";"Skilling";"15";"";"";"Daler";"34";"Skilling";"9";"";"";"Daler";"32 1/2";"Skilling";"18";"";"";"Daler";"34 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"Jagten drægtig 19 læster";"";"";"";" "
"971354";"3";"11";"1804";"1944";"N.";"";"";"Anderson";"Malmøe";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"Jagten drægtig 19 3/10 læster";"";"";"";" "
"971367";"3";"11";"1804";"1945";"J. J.";"";"";"Gors";"Gribswalde";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971381";"3";"11";"1804";"1946";"Elias";"";"";"Ebert";"Barth";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971391";"3";"11";"1804";"1947";"Anders";"";"";"Larson";"Warberg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"Jagten drægtig 15 1/2 læster";"";"";"";" "
"971409";"3";"11";"1804";"1948";"Jacob";"";"";"Olson";"Skipperkrogen";"Føring";"Skilling";"15";"";"";"";"";"Daler";"8 1/2";"Skilling";"9";"";"";"Daler";"8";"Skilling";"18";"";"";"Daler";"9";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"Jagten drægtig 9 læster";"";"";"";" "
"971447";"28";"9";"1804";"1743";"Mart Christ.";"";"";"Remmer";"Stralsund";"Føring";"Daler";"2";"";"";"";"";"Daler";"50 1/2";"";"";"";"";"Daler";"48 1/2";"";"";"";"";"Daler";"52 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971473";"28";"9";"1804";"1744";"A. G.";"";"";"Wallensten";"Norkøping";"Føring";"Daler";"2";"Skilling";"5";"";"";"Daler";"54 1/2";"Skilling";"17";"";"";"Daler";"52 1/2";"Skilling";"12";"";"";"Daler";"56 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971474";"3";"11";"1804";"1949";"Jøns";"";"";"Johanson";"Gothenborg";"Føring";"Daler";"1/2";"Skilling";"8";"";"";"Daler";"17 1/2";"Skilling";"20";"";"";"Daler";"17";"Skilling";"12";"";"";"Daler";"21";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971495";"28";"9";"1804";"1745";"Carl E.";"";"";"Tharmouth";"Stockholm og Lovisa";"Føring";"Daler";"3";"Skilling";"15";"";"";"Daler";"83 1/2";"Skilling";"9";"";"";"Daler";"80";"Skilling";"18";"";"";"Daler";"84";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971497";"3";"11";"1804";"1950";"Johan";"";"";"Østerland";"Helsingfors";"Føring";"Daler";"1/2";"Skilling";"17";"";"";"Daler";"23 1/2";"Skilling";"5";"";"";"Daler";"22 1/2";"Skilling";"12";"";"";"Daler";"26 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971530";"28";"9";"1804";"1746";"Lars";"";"";"Nordstrøm";"Stockholm";"Føring";"Daler";"3";"Skilling";"8";"";"";"Daler";"81";"Skilling";"8";"";"";"Daler";"78";"";"";"";"";"Daler";"82";"";"";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971567";"20";"11";"1804";"391";"Jan";"";"";"Hansen";"Hamborg";"Føring";"Daler";"6 1/2";"Skilling";"12";"";"";"Daler";"170";"";"";"";"";"Daler";"163";"Skilling";"12";"";"";"Daler";"167";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971570";"28";"9";"1804";"1747";"Samuel";"";"";"Westerstrøm";"Stockholm";"Føring";"Daler";"3 1/2";"";"";"";"";"Daler";"87 1/2";"Skilling";"12";"";"";"Daler";"84";"Skilling";"12";"";"";"Daler";"88";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971613";"3";"11";"1804";"1951";"Lars";"";"";"Nymann";"Kongelf";"Føring";"Daler";"1";"Skilling";"19";"";"";"Daler";"37";"Skilling";"13";"";"";"Daler";"35 1/2";"Skilling";"18";"";"";"Daler";"37 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"Jagten drægtig 15 5/14 læster";"";"";"";" "
"971620";"28";"9";"1804";"1748";"Anders";"";"";"Eck";"Stockholm";"Føring";"Daler";"4";"Skilling";"14";"";"";"Daler";"108";"Skilling";"20";"";"";"Daler";"104";"Skilling";"6";"";"";"Daler";"108";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971657";"3";"11";"1804";"1952";"Johan P.";"";"";"Malmberg";"Stockholm";"Føring";"Daler";"2";"Skilling";"6";"";"";"Daler";"54 1/2";"Skilling";"12";"";"";"Daler";"52 1/2";"Skilling";"6";"";"";"Daler";"56 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971661";"22";"11";"1804";"392";"Johan G.";"";"";"Lorentz";"Rostock";"Føring";"Skilling";"9";"";"";"";"";"";"";"";"";"";"";"Daler";"5";"";"";"";"";"Daler";"8";"";"";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971664";"28";"9";"1804";"1749";"Peter Simon";"";"";"Boehl";"Stralsund";"Føring";"Daler";"4";"Skilling";"21";"";"";"Daler";"112 1/2";"Skilling";"21";"";"";"Daler";"108 1/2";"";"";"";"";"Daler";"112 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971704";"3";"11";"1804";"1953";"Jøns";"";"";"Pehrson";"Gothenborg";"Føring";"Daler";"3";"Skilling";"17";"";"";"Daler";"84 1/2";"Skilling";"17";"";"";"Daler";"81 1/2";"";"";"";"";"Daler";"83 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"Jagten drægtig 18 1/10 læster";"";"";"";" "
"971711";"29";"9";"1804";"1750";"Friderich";"";"";"Bergsteen";"Gefle";"Føring";"Skilling";"5";"";"";"";"";"Daler";"3 1/2";"Skilling";"5";"";"";"Daler";"3 1/2";"";"";"";"";"Daler";"7 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971763";"22";"11";"1804";"393";"Peter";"";"";"Alexejeff";"Ste. Petersborg";"Føring";"Daler";"7";"Skilling";"17";"";"";"Daler";"185";"Skilling";"11";"";"";"Daler";"177 1/2";"Skilling";"18";"";"";"Daler";"181 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971769";"29";"9";"1804";"1751";"Abraham";"";"";"Kielberg";"Gothenborg";"Føring";"Skilling";"8";"";"";"";"";"Daler";"7";"Skilling";"8";"";"";"Daler";"7";"";"";"";"";"Daler";"9";"";"";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"Jagten drægtig 15 4/5 læster";"";"";"";" "
"971788";"4";"11";"1804";"1954";"Peter";"";"";"Nemtzow";"Gribswalde";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971789";"29";"9";"1804";"1752";"Lars";"";"";"Borgstrøm";"Silfvitsborg";"Føring";"Skilling";"18";"";"";"";"";"Daler";"9";"Skilling";"18";"";"";"Daler";"9";"";"";"";"";"Daler";"13";"";"";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971808";"29";"9";"1804";"1753";"Bernt A.";"";"";"Bracke";"Gefle";"Føring";"Skilling";"15";"";"";"";"";"Daler";"10 1/2";"Skilling";"15";"";"";"Daler";"10 1/2";"";"";"";"";"Daler";"14 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971812";"4";"11";"1804";"1955";"Stephen";"";"";"Pehrson";"Torekø";"Føring";"Skilling";"15";"";"";"";"";"Daler";"9";"Skilling";"15";"";"";"Daler";"9";"";"";"";"";"Daler";"11";"";"";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"Jagten drægtig 19 4/5 læster";"";"";"";" "
"971875";"29";"9";"1804";"1754";"Peter Th.";"";"";"Bæhr";"Wisby";"Føring";"Skilling";"21";"";"";"";"";"Daler";"11 1/2";"Skilling";"9";"";"";"Daler";"11";"Skilling";"12";"";"";"Daler";"15";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971877";"4";"11";"1804";"1956";"Pehr";"";"";"Stahl";"Gothenborg";"Føring";"Daler";"1/2";"Skilling";"12";"";"";"Daler";"19 1/2";"";"";"";"";"Daler";"18 1/2";"Skilling";"12";"";"";"Daler";"22 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971902";"29";"9";"1804";"1755";"Joh.";"";"";"Gastenberg";"Gothenborg";"Føring";"Skilling";"23";"";"";"";"";"Daler";"14 1/2";"Skilling";"23";"";"";"Daler";"14 1/2";"";"";"";"";"Daler";"18 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971909";"4";"11";"1804";"1957";"J. C.";"";"";"Tefs";"Stralsund";"Føring";"Daler";"1/2";"Skilling";"14";"";"";"Daler";"21";"Skilling";"8";"";"";"Daler";"20";"Skilling";"18";"";"";"Daler";"24";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
"971923";"29";"9";"1804";"1756";"Jan";"";"";"Hagberg";"Gothenborg";"Føring";"Daler";"1/2";"Skilling";"7";"";"";"Daler";"16";"Skilling";"7";"";"";"Daler";"15 1/2";"";"";"";"";"Daler";"19 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"06-06-11";"286";"";"";"";"";" "
