"id_doorvaart";"dag";"maand";"jaar";"volgnummer";"schipper_voornamen";"schipper_patroniem";"schipper_tussenvoegsel";"schipper_achternaam";"schipper_plaatsnaam";"soort_korting";"korting_muntsoort1";"korting_bedrag1";"korting_muntsoort2";"korting_bedrag2";"korting_muntsoort3";"korting_bedrag3";"subtotaal1_muntsoort1";"subtotaal1_bedrag1";"subtotaal1_muntsoort2";"subtotaal1_bedrag2";"subtotaal1_muntsoort3";"subtotaal1_bedrag3";"subtotaal2_muntsoort1";"subtotaal2_bedrag1";"subtotaal2_muntsoort2";"subtotaal2_bedrag2";"subtotaal2_muntsoort3";"subtotaal2_bedrag3";"totaal_muntsoort1";"totaal_bedrag1";"totaal_muntsoort2";"totaal_bedrag2";"totaal_muntsoort3";"totaal_bedrag3";"totaal_muntsoort4";"totaal_bedrag4";"totaal_muntsoort5";"totaal_bedrag5";"privilege";"opmerking_bron";"opmerking_invoerder";"naam_invoerder";"datum_opgevoerd";"dirnummer";"tonnage";"belasting_korting";"hulp";"hulp1";"hulp2"
"1033540";"28";"10";"1819";"0";"Ole";"";"";"Larson";"Falkenberg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"Dr. 2 1/2 læst";"";"";"";" "
"1033558";"28";"10";"1819";"0";"B.";"";"";"Anderson";"Kongelf";"";"";"";"";"";"";"";"Daler";"2 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"Daler";"2 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"Drægtig 3 læster";"";"";"";" "
"1033581";"28";"10";"1819";"0";"Anders";"";"";"Jønson";"Kongelf";"Føring";"Skilling";"10";"";"";"";"";"Daler";"7";"Skilling";"14";"";"";"Daler";"7";"Skilling";"4";"";"";"Daler";"7";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"Drægtig 3 1/2 læst";"";"";"";" "
"1033730";"29";"10";"1819";"1506";"Peter";"";"";"Delin";"Malmøe";"Føring";"Skilling";"2";"";"";"";"";"Daler";"3";"Skilling";"14";"";"";"Daler";"3";"Skilling";"12";"";"";"Daler";"5";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"Drægtig 19 læster";"";"";"";" "
"1033742";"29";"10";"1819";"1507";"Is.";"";"";"Lindberg";"Stockholm";"Føring";"Skilling";"13";"";"";"";"";"Daler";"7 1/2";"Skilling";"19";"";"";"Daler";"7 1/2";"Skilling";"6";"";"";"Daler";"11 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"";"";"";"";" "
"1033764";"29";"10";"1819";"1508";"J. A.";"";"";"Løngren";"Stockholm";"Føring";"Skilling";"17";"";"";"";"";"Daler";"9 1/2";"Skilling";"5";"";"";"Daler";"9";"Skilling";"12";"";"";"Daler";"13";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"";"";"";"";" "
"1033815";"29";"10";"1819";"1509";"P. N.";"";"";"Biørner";"Nordkiøping";"Føring";"Skilling";"22";"";"";"";"";"";"";"";"";"";"";"Daler";"12 1/2";"Skilling";"18";"";"";"Daler";"16 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"";"";"";"";" "
"1033822";"29";"10";"1819";"1510";"Edward";"";"";"Frus";"Stockholm";"Føring";"Daler";"1/2";"Skilling";"4";"";"";"Daler";"16";"Skilling";"10";"";"";"Daler";"15 1/2";"Skilling";"6";"";"";"Daler";"19 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"";"";"";"";" "
"1033847";"29";"10";"1819";"1511";"Chr.";"";"";"Ehlert";"Stockholm";"Føring";"Daler";"1/2";"Skilling";"5";"";"";"Daler";"16";"Skilling";"23";"";"";"Daler";"15 1/2";"Skilling";"18";"";"";"Daler";"19 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"";"";"";"";" "
"1033855";"29";"10";"1819";"1512";"Gudmund";"";"";"Larson";"Halmstad";"Føring";"Daler";"1/2";"Skilling";"13";"";"";"Daler";"20";"Skilling";"7";"";"";"Daler";"19";"Skilling";"18";"";"";"Daler";"23";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"";"";"";"";" "
"1033894";"29";"10";"1819";"1513";"C. G.";"";"";"Mjøberg";"Gothenborg";"Føring";"Daler";"1/2";"Skilling";"11";"";"";"";"";"";"";"";"";"Daler";"20";"Skilling";"12";"";"";"Daler";"24";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"";"";"";"";" "
"1033903";"29";"10";"1819";"1514";"Eric";"";"";"Allborg";"Gefle";"Føring";"Daler";"1/2";"Skilling";"18";"";"";"Daler";"24";"Skilling";"6";"";"";"Daler";"23";"Skilling";"12";"";"";"Daler";"27";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"";"";"";"";" "
"1033927";"29";"10";"1819";"1515";"S. P.";"";"";"Pahlson";"Gothenborg";"Føring";"Daler";"1/2";"Skilling";"23";"";"";"Daler";"26";"Skilling";"23";"";"";"Daler";"25 1/2";"";"";"";"";"Daler";"29 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"";"";"";"";" "
"1034034";"29";"10";"1819";"1516";"Arvid";"";"";"Hillman";"Wisby";"Føring";"Daler";"1";"Skilling";"23";"";"";"Daler";"39";"Skilling";"11";"";"";"Daler";"37 1/2";"Skilling";"12";"";"";"Daler";"41 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"";"";"";"";" "
"1034073";"29";"10";"1819";"1517";"C. H.";"";"";"Molson";"Stockholm";"Føring";"Daler";"1 1/2";"Skilling";"12";"";"";"Daler";"44";"Skilling";"12";"";"";"Daler";"42 1/2";"";"";"";"";"Daler";"46 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"";"";"";"";" "
"1034079";"29";"10";"1819";"1518";"Nils";"";"";"Løngren";"Stockholm";"Føring";"Daler";"1 1/2";"Skilling";"17";"";"";"Daler";"49";"Skilling";"11";"";"";"Daler";"47";"Skilling";"18";"";"";"Daler";"51";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"";"";"";"";" "
"1034092";"29";"10";"1819";"1519";"J. S.";"";"";"Schutt";"Stockholm";"Føring";"Daler";"2";"Skilling";"7";"";"";"Daler";"54";"Skilling";"13";"";"";"Daler";"52";"Skilling";"6";"";"";"Daler";"56";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"";"";"";"";" "
"1034149";"29";"10";"1819";"1520";"Th. F.";"";"";"Ribbing";"Gothenborg";"Føring";"Daler";"2";"Skilling";"8";"";"";"Daler";"55 1/2";"Skilling";"8";"";"";"Daler";"53 1/2";"";"";"";"";"Daler";"57 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"";"";"";"";" "
"1034158";"29";"10";"1819";"1521";"Thal.";"";"";"Strandberg";"Stockholm";"Føring";"Daler";"3";"Skilling";"7";"";"";"Daler";"79";"Skilling";"1";"";"";"Daler";"75 1/2";"Skilling";"18";"";"";"Daler";"79 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"";"";"";"";" "
"1034184";"29";"10";"1819";"1522";"J. A.";"";"";"Norluis";"Gefle";"Føring";"Daler";"3 1/2";"Skilling";"19";"";"";"Daler";"99";"Skilling";"1";"";"";"Daler";"95";"Skilling";"6";"";"";"Daler";"99";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"";"";"";"";" "
"1034199";"29";"10";"1819";"1523";"C. F.";"";"";"Schagerstrøm";"Stockholm";"Føring";"Daler";"4 1/2";"Skilling";"12";"";"";"Daler";"121 1/2";"Skilling";"6";"";"";"Daler";"116 1/2";"Skilling";"18";"";"";"Daler";"120 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"";"";"";"";" "
"1034214";"29";"10";"1819";"1524";"C. J.";"";"";"Løpman";"Stockholm";"Føring";"Daler";"13 1/2";"Skilling";"8";"";"";"Daler";"344";"Skilling";"2";"";"";"Daler";"330";"Skilling";"18";"";"";"Daler";"334";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"";"";"";"";" "
"1034239";"30";"10";"1819";"1525";"Pehr";"";"";"Olsson";"Helsingborg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1";"";"";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"Dr. 9 læster";"";"";"";" "
"1034272";"30";"10";"1819";"1526";"J. O.";"";"";"Astrøm";"Gefle";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"";"";"";"";" "
"1034279";"30";"10";"1819";"1527";"Anders";"";"";"Peterson";"Uddevalle";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"15-07-11";"299";"Drægtig 9 læster";"";"";"";" "
"1037342";"30";"10";"1819";"1528";"J. W.";"";"";"Dettmer";"Stockholm";"Føring";"Daler";"4";"Skilling";"6";"";"";"Daler";"106";"";"";"";"";"Daler";"101 1/2";"Skilling";"18";"";"";"Daler";"105 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"19-07-11";"299";"";"";"";"";" "
"1037415";"31";"10";"1819";"1529";"C. F.";"";"";"Logstrøm";"Gothenborg";"Føring";"Skilling";"9";"";"";"";"";"Daler";"7";"Skilling";"21";"";"";"Daler";"7";"Skilling";"12";"";"";"Daler";"11";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"19-07-11";"299";"";"";"";"";" "
"1037472";"31";"10";"1819";"1530";"S.";"";"";"Ewers";"Carlshavn";"Føring";"Daler";"1/2";"Skilling";"23";"";"";"Daler";"24 1/2";"Skilling";"5";"";"";"Daler";"23 1/2";"Skilling";"6";"";"";"Daler";"27 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"19-07-11";"299";"";"";"";"";" "
"1037506";"31";"10";"1819";"1531";"P. E.";"";"";"Wendel";"Stockholm";"Føring";"Daler";"1";"Skilling";"4";"";"";"Daler";"27 1/2";"Skilling";"4";"";"";"Daler";"26 1/2";"";"";"";"";"Daler";"30 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"19-07-11";"299";"";"";"";"";" "
"1037541";"31";"10";"1819";"1532";"John";"";"";"Walley";"Gefle";"Føring";"Daler";"1 1/2";"Skilling";"4";"";"";"Daler";"41 1/2";"Skilling";"22";"";"";"Daler";"40";"Skilling";"18";"";"";"Daler";"44";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"19-07-11";"299";"";"";"";"";" "
"1037622";"31";"10";"1819";"1533";"Jons";"";"";"Biørnson";"Bastad";"Føring";"Daler";"3";"Skilling";"23";"";"";"Daler";"88 1/2";"Skilling";"23";"";"";"Daler";"85 1/2";"";"";"";"";"Daler";"89 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"19-07-11";"299";"";"";"";"";" "
"1037812";"31";"10";"1819";"0";"A.";"";"";"Svenson";"Fiskeb. kihl";"Føring";"Skilling";"1";"";"";"";"";"";"";"";"";"";"";"Daler";"1";"Skilling";"4";"";"";"Daler";"1";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"19-07-11";"299";"Drægtig 2 læster";"";"";"";" "
"1047471";"21";"8";"1819";"2397";"Georg";"";"";"Smart";"Sunderland";"Føring";"Daler";"5";"Skilling";"17";"";"";"Daler";"135";"Skilling";"5";"";"";"Daler";"129 1/2";"Skilling";"12";"";"";"Daler";"133 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"26-07-11";"298";"";"";"";"";" "
"1047532";"21";"8";"1819";"2398";"Morris R.";"";"";"Jones";"Carnarven";"Føring";"Daler";"5";"Skilling";"18";"";"";"Daler";"136";"Skilling";"18";"";"";"Daler";"131";"";"";"";"";"Daler";"135 1/2";"Skilling";"6";"";"";"";"";"";"";"";"Vide folio 226 no. 2232 Edward Watson";"";"";"26-07-11";"298";"";"";"";"";" "
"1047661";"21";"8";"1819";"2399";"James";"";"";"Pottinger";"Shield";"Føring";"Daler";"5 1/2";"Skilling";"14";"";"";"Daler";"146 1/2";"Skilling";"2";"";"";"Daler";"140 1/2";"Skilling";"12";"";"";"Daler";"144 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"26-07-11";"298";"";"";"";"";" "
"1047705";"21";"8";"1819";"2400";"N.";"";"";"Hutchinson";"London";"Føring";"Daler";"6";"Skilling";"14";"";"";"Daler";"158 1/2";"Skilling";"8";"";"";"Daler";"152";"Skilling";"18";"";"";"Daler";"156";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"26-07-11";"298";"";"";"";"";" "
"1047814";"21";"8";"1819";"2401";"Thomas";"";"";"Timmon";"Leverpool";"Føring";"Daler";"7 1/2";"Skilling";"21";"";"";"Daler";"200 1/2";"Skilling";"21";"";"";"Daler";"193";"";"";"";"";"Daler";"197";"";"";"";"";"";"";"";"";"";"";"";"";"26-07-11";"298";"";"";"";"";" "
"1051759";"21";"8";"1819";"2402";"Thomas";"";"";"Voux";"London";"Føring";"Daler";"9 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"236 1/2";"Skilling";"12";"";"";"Daler";"240 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1051773";"21";"8";"1819";"2403";"Robert";"";"";"Braithwaite";"Whitby";"Føring";"Daler";"11";"Skilling";"22";"";"";"Daler";"287";"Skilling";"16";"";"";"Daler";"275 1/2";"Skilling";"18";"";"";"Daler";"279 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1051866";"22";"8";"1819";"2404";"Thom.";"";"";"Bell";"Shields";"Føring";"Daler";"1/2";"Skilling";"2";"";"";"Daler";"15";"Skilling";"14";"";"";"Daler";"14 1/2";"Skilling";"12";"";"";"Daler";"18 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1051919";"22";"8";"1819";"2405";"Edward";"";"";"Short";"Bridgewater";"Føring";"Daler";"1";"";"";"";"";"Daler";"28";"";"";"";"";"Daler";"27";"";"";"";"";"Daler";"31";"";"";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1051949";"22";"8";"1819";"2406";"Thomas";"";"";"Armes";"Blyth";"Føring";"Daler";"1";"Skilling";"18";"";"";"";"";"";"";"";"";"Daler";"35 1/2";"Skilling";"6";"";"";"Daler";"39 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1051975";"22";"8";"1819";"2407";"John";"";"";"Seaman";"Yarmouth";"Føring";"Daler";"1";"Skilling";"21";"";"";"";"";"";"";"";"";"Daler";"36";"Skilling";"12";"";"";"Daler";"40";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1051994";"22";"8";"1819";"2408";"Richard";"";"";"Williamson";"Scarbro";"Føring";"Daler";"1 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"43";"Skilling";"18";"";"";"Daler";"47";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1052020";"22";"8";"1819";"2409";"William";"";"";"Murray";"Montrose";"Føring";"Daler";"2 1/2";"Skilling";"22";"";"";"Daler";"75 1/2";"Skilling";"22";"";"";"Daler";"73";"";"";"";"";"Daler";"77";"";"";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1052102";"22";"8";"1819";"2410";"Thomas";"";"";"Blackburn";"London";"Føring";"Daler";"3";"Skilling";"15";"";"";"Daler";"84 1/2";"Skilling";"15";"";"";"Daler";"81 1/2";"";"";"";"";"Daler";"85 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1052133";"22";"8";"1819";"2411";"George";"";"";"Lindsay";"Dundee";"Føring";"Daler";"3";"Skilling";"18";"";"";"";"";"";"";"";"";"Daler";"83 1/2";"";"";"";"";"Daler";"87 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1052155";"22";"8";"1819";"2412";"William";"";"";"Cappleman";"Scarbro";"Føring";"Daler";"3";"Skilling";"21";"";"";"Daler";"87 1/2";"Skilling";"3";"";"";"Daler";"84";"Skilling";"6";"";"";"Daler";"88";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1052201";"23";"8";"1819";"2413";"John";"";"";"Anderson";"London";"Føring";"Daler";"1/2";"Skilling";"10";"";"";"Daler";"19 1/2";"Skilling";"16";"";"";"Daler";"19";"Skilling";"6";"";"";"Daler";"23";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1052244";"23";"8";"1819";"2414";"John";"";"";"Bargill";"Arbroath";"Føring";"Daler";"3 1/2";"Skilling";"8";"";"";"Daler";"91 1/2";"Skilling";"8";"";"";"Daler";"88";"";"";"";"";"Daler";"92";"";"";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1052317";"23";"8";"1819";"2415";"Richard";"";"";"Benson";"Sunderland";"Føring";"Daler";"4 1/2";"Skilling";"4";"";"";"Daler";"115";"Skilling";"22";"";"";"Daler";"110 1/2";"Skilling";"18";"";"";"Daler";"114 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1052354";"24";"8";"1819";"2416";"David";"";"";"Keay";"Dundee";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1052368";"24";"8";"1819";"2417";"Thomas";"";"";"Ershine";"Dundee";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1052379";"24";"8";"1819";"2418";"George L.";"";"";"Limey";"Sunderland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1052393";"24";"8";"1819";"2419";"Thomas";"";"";"Toringham";"Kinkardine";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1052415";"24";"8";"1819";"2420";"Thomas";"";"";"Milchinson";"Sunderland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"4";"";"";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1052428";"24";"8";"1819";"2421";"David";"";"";"Davis";"Newcastle";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"4";"";"";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1052442";"24";"8";"1819";"2422";"Peter";"";"";"Lawson";"Charleston";"Føring";"Daler";"1 1/2";"Skilling";"19";"";"";"";"";"";"";"";"";"Daler";"46 1/2";"Skilling";"6";"";"";"Daler";"50 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1052480";"24";"8";"1819";"2423";"Phillip";"";"";"Payne";"Jersey";"Føring";"Daler";"2 1/2";"Skilling";"13";"";"";"Daler";"69";"Skilling";"13";"";"";"Daler";"66 1/2";"";"";"";"";"Daler";"70 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1052592";"24";"8";"1819";"2424";"Eben.";"";"";"Roy";"Alloa";"Føring";"Daler";"3";"Skilling";"2";"";"";"Daler";"76";"Skilling";"2";"";"";"Daler";"73";"";"";"";"";"Daler";"77";"";"";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1052683";"24";"8";"1819";"2425";"Andrew";"";"";"Ogilvie";"Dundee";"Føring";"Daler";"4";"Skilling";"16";"";"";"";"";"";"";"";"";"Daler";"105 1/2";"Skilling";"12";"";"";"Daler";"109 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1052742";"24";"8";"1819";"2426";"Martin";"";"";"Moore";"Workington";"Føring";"Daler";"6";"Skilling";"17";"";"";"Daler";"161 1/2";"Skilling";"17";"";"";"Daler";"155 1/2";"";"";"";"";"Daler";"159 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1052808";"12";"5";"1819";"319";"Petter";"";"";"Jørgensen";"Bergen";"Føring";"Daler";"1/2";"Skilling";"6";"";"";"Daler";"18";"";"";"";"";"Daler";"17";"Skilling";"18";"";"";"Daler";"21";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1052817";"25";"8";"1819";"2427";"John";"";"";"Typpe";"Dundee";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1052833";"12";"5";"1819";"320";"Frederick";"";"";"Franck";"Laurvig";"Føring";"Daler";"1";"Skilling";"8";"";"";"Daler";"30 1/2";"Skilling";"8";"";"";"Daler";"29 1/2";"";"";"";"";"Daler";"33 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
"1052853";"25";"8";"1819";"2428";"William";"";"";"Hogg";"Newcastle";"Føring";"Daler";"1/2";"Skilling";"17";"";"";"Daler";"23 1/3";"Skilling";"5";"";"";"Daler";"22 1/2";"Skilling";"12";"";"";"Daler";"26 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"28-07-11";"298";"";"";"";"";" "
