id_doorvaart;dag;maand;jaar;volgnummer;schipper_voornamen;schipper_patroniem;schipper_tussenvoegsel;schipper_achternaam;schipper_plaatsnaam;soort_korting;korting_muntsoort1;korting_bedrag1;korting_muntsoort2;korting_bedrag2;korting_muntsoort3;korting_bedrag3;subtotaal1_muntsoort1;subtotaal1_bedrag1;subtotaal1_muntsoort2;subtotaal1_bedrag2;subtotaal1_muntsoort3;subtotaal1_bedrag3;subtotaal2_muntsoort1;subtotaal2_bedrag1;subtotaal2_muntsoort2;subtotaal2_bedrag2;subtotaal2_muntsoort3;subtotaal2_bedrag3;totaal_muntsoort1;totaal_bedrag1;totaal_muntsoort2;totaal_bedrag2;totaal_muntsoort3;totaal_bedrag3;totaal_muntsoort4;totaal_bedrag4;totaal_muntsoort5;totaal_bedrag5;privilege;opmerking_bron;opmerking_invoerder;naam_invoerder;datum_opgevoerd;dirnummer;tonnage;belasting_korting;hulp;hulp1;hulp2
1011250;27;7;1807;1896;Robert;;;Oakes;Lynn;Føring;Daler;01-feb;Skilling;18;;;Daler;23;Skilling;18;;;Daler;22 1/2;;;;;Daler;26 1/2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011291;27;7;1807;1897;Andrew;;;Scott;London;Føring;Daler;01-feb;Skilling;21;;;Daler;24;Skilling;3;;;Daler;23;Skilling;6;;;Daler;27;Skilling;6;;;;;;;;;;;04-07-2011;289;;;;; 
1011309;27;7;1807;1898;John;;;Holburn;Shields;Føring;Daler;1;Skilling;1;;;Daler;26 1/2;Skilling;7;;;Daler;25 1/2;Skilling;6;;;Daler;29 1/2;Skilling;6;;;;;;;;;;;04-07-2011;289;;;;; 
1011337;27;7;1807;1900;William;;;Eddington;Hull;Føring;Daler;1;Skilling;13;;;Daler;33 1/2;Skilling;19;;;Daler;32 1/2;Skilling;6;;;Daler;36 1/2;Skilling;6;;;;;;;;;;;04-07-2011;289;;;;; 
1011373;27;7;1807;1901;Michel;;;Jordan;Hull;Føring;Daler;1;Skilling;19;;;Daler;37;Skilling;19;;;Daler;36;;;;;Daler;40;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011397;27;7;1807;1902;Thomas;;;Lyall;London;Føring;Daler;3 1/2;;;;;Daler;89;Skilling;18;;;Daler;85 1/2;Skilling;18;;;Daler;89 1/2;Skilling;18;;;;;;;;;;;04-07-2011;289;;;;; 
1011420;27;7;1807;1903;John;;;Finlay;Dunbar;Føring;Daler;1 1/2;Skilling;14;;;Daler;46 1/2;Skilling;14;;;Daler;45;;;;;Daler;49;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011441;27;7;1807;1904;William;;;Anderson;Sunderland;Føring;Daler;1 1/2;Skilling;13;;;Daler;46 1/2;Skilling;19;;;Daler;45;Skilling;6;;;Daler;49;Skilling;6;;;;;;;;;;;04-07-2011;289;;;;; 
1011470;27;7;1807;1905;George;;;Black;Grenock;Føring;Daler;2;Skilling;4;;;Daler;53;Skilling;22;;;Daler;51;Skilling;18;;;Daler;55;Skilling;18;;;;;;;;;;;04-07-2011;289;;;;; 
1011478;5;10;1807;2383;Alexander;;;McLoud;Dumbar;Føring;Daler;3 1/2;Skilling;5;;;Daler;92 1/2;Skilling;23;;;Daler;89;Skilling;18;;;Daler;93;Skilling;18;;;;;;;;;;;04-07-2011;289;;;;; 
