"id_doorvaart";"dag";"maand";"jaar";"volgnummer";"schipper_voornamen";"schipper_patroniem";"schipper_tussenvoegsel";"schipper_achternaam";"schipper_plaatsnaam";"soort_korting";"korting_muntsoort1";"korting_bedrag1";"korting_muntsoort2";"korting_bedrag2";"korting_muntsoort3";"korting_bedrag3";"subtotaal1_muntsoort1";"subtotaal1_bedrag1";"subtotaal1_muntsoort2";"subtotaal1_bedrag2";"subtotaal1_muntsoort3";"subtotaal1_bedrag3";"subtotaal2_muntsoort1";"subtotaal2_bedrag1";"subtotaal2_muntsoort2";"subtotaal2_bedrag2";"subtotaal2_muntsoort3";"subtotaal2_bedrag3";"totaal_muntsoort1";"totaal_bedrag1";"totaal_muntsoort2";"totaal_bedrag2";"totaal_muntsoort3";"totaal_bedrag3";"totaal_muntsoort4";"totaal_bedrag4";"totaal_muntsoort5";"totaal_bedrag5";"privilege";"opmerking_bron";"opmerking_invoerder";"naam_invoerder";"datum_opgevoerd";"dirnummer";"tonnage";"belasting_korting";"hulp";"hulp1";"hulp2"
"963146";"7";"7";"1805";"1849";"Samuel";"";"";"Jay";"Yarmouth";"Føring";"Daler";"1";"";"";"";"";"";"";"";"";"";"";"Daler";"26";"";"";"";"";"Daler";"30";"";"";"";"";"";"";"";"";"";"";"";"";"27-05-11";"287";"";"";"";"";" "
"963150";"7";"7";"1805";"1850";"William";"";"";"Coverdale";"Whitby";"Føring";"Daler";"1";"Skilling";"11";"";"";"Daler";"32 1/2";"Skilling";"17";"";"";"Daler";"31 1/2";"Skilling";"6";"";"";"Daler";"35 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"27-05-11";"287";"";"";"";"";" "
"963165";"7";"7";"1805";"1851";"John";"";"";"Philp";"Dysart";"Føring";"Daler";"1 1/2";"";"";"";"";"Daler";"37 1/2";"Skilling";"12";"";"";"Daler";"36";"Skilling";"12";"";"";"Daler";"40";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"27-05-11";"287";"";"";"";"";" "
"963190";"7";"7";"1805";"1852";"Jonathan";"";"";"Storme";"Whitby";"Føring";"Daler";"1 1/2";"Skilling";"12";"";"";"Daler";"44 1/2";"Skilling";"6";"";"";"Daler";"42 1/2";"Skilling";"18";"";"";"Daler";"46 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"27-05-11";"287";"";"";"";"";" "
"963197";"7";"7";"1805";"1853";"James";"";"";"Addison";"Leverpool";"Føring";"Daler";"1 1/2";"Skilling";"11";"";"";"Daler";"43 1/2";"Skilling";"11";"";"";"Daler";"42";"";"";"";"";"Daler";"46";"";"";"";"";"";"";"";"";"";"";"";"";"27-05-11";"287";"";"";"";"";" "
"963202";"7";"7";"1805";"1854";"James";"";"";"Schlanders";"Carron";"Føring";"Daler";"1 1/2";"Skilling";"10";"";"";"Daler";"45";"Skilling";"16";"";"";"Daler";"43 1/2";"Skilling";"6";"";"";"Daler";"47 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"27-05-11";"287";"";"";"";"";" "
"963215";"7";"7";"1805";"1855";"Alexander";"";"";"Mitchell";"Grenock";"Føring";"Daler";"1 1/2";"Skilling";"12";"";"";"Daler";"45";"Skilling";"18";"";"";"Daler";"43 1/2";"Skilling";"6";"";"";"Daler";"47 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"27-05-11";"287";"";"";"";"";" "
"963224";"7";"7";"1805";"1856";"William";"";"";"Scott";"Newcastle";"Føring";"Daler";"1 1/2";"Skilling";"14";"";"";"";"";"";"";"";"";"Daler";"45 1/2";"Skilling";"18";"";"";"Daler";"49 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"27-05-11";"287";"";"";"";"";" "
"963236";"7";"7";"1805";"1857";"William";"";"";"Morrisson";"Grangemouth";"Føring";"Daler";"1 1/2";"Skilling";"16";"";"";"Daler";"48";"Skilling";"10";"";"";"Daler";"46";"Skilling";"18";"";"";"Daler";"50";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"27-05-11";"287";"";"";"";"";" "
"963247";"7";"7";"1805";"1858";"William";"";"";"Stewart";"Lewerpoole";"Føring";"Daler";"1 1/2";"Skilling";"21";"";"";"Daler";"49";"Skilling";"9";"";"";"Daler";"47";"Skilling";"12";"";"";"Daler";"51";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"27-05-11";"287";"";"";"";"";" "
"963269";"7";"7";"1805";"1859";"Charles";"";"";"Johnston";"Alemouth";"Føring";"Daler";"1 1/2";"Skilling";"18";"";"";"Daler";"49 1/2";"Skilling";"6";"";"";"Daler";"47 1/2";"Skilling";"12";"";"";"Daler";"51 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"27-05-11";"287";"";"";"";"";" "
"963278";"7";"7";"1805";"1860";"John";"";"";"Dewar";"Hull";"Føring";"Daler";"1 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"Daler";"47 1/2";"Skilling";"18";"";"";"Daler";"51 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"27-05-11";"287";"";"";"";"";" "
"963357";"7";"7";"1805";"1861";"James";"";"";"Thompson";"Leith";"Føring";"Daler";"2";"Skilling";"13";"";"";"Daler";"56 1/2";"Skilling";"19";"";"";"Daler";"54 1/2";"Skilling";"6";"";"";"Daler";"58 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"27-05-11";"287";"";"";"";"";" "
"963363";"7";"7";"1805";"1863";"Walter";"";"";"Veitch";"Lewerpoole";"Føring";"Daler";"2 1/2";"Skilling";"10";"";"";"Daler";"69";"Skilling";"22";"";"";"Daler";"66 1/2";"Skilling";"12";"";"";"Daler";"70 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"27-05-11";"287";"";"";"";"";" "
"963700";"9";"8";"1805";"2467";"John";"";"";"Eunson";"Hull";"Føring";"Daler";"10 1/2";"Skilling";"8";"";"";"Daler";"267";"Skilling";"14";"";"";"Daler";"256 1/2";"Skilling";"6";"";"";"Daler";"260 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"963794";"10";"8";"1805";"2468";"James";"";"";"Pearson";"Kirkaldy";"Føring";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"Daler";"7 1/2";"Skilling";"12";"";"";"Daler";"11 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"963801";"10";"8";"1805";"2469";"Richard";"";"";"Ctarih";"Plymouth";"Føring";"Skilling";"13";"";"";"";"";"Daler";"8 1/2";"Skilling";"7";"";"";"Daler";"8";"Skilling";"18";"";"";"Daler";"12";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"963831";"10";"8";"1805";"2470";"Joseph";"";"";"Farradey";"Shields";"Føring";"Daler";"1/2";"Skilling";"12";"";"";"Daler";"20";"Skilling";"6";"";"";"Daler";"19";"Skilling";"18";"";"";"Daler";"23";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"963845";"10";"8";"1805";"2471";"Mathew";"";"";"Lishmann";"Newcastle";"Føring";"Daler";"1";"Skilling";"6";"";"";"Daler";"29";"Skilling";"12";"";"";"Daler";"28";"Skilling";"6";"";"";"Daler";"32";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"963861";"10";"8";"1805";"2472";"Thomas";"";"";"Taylor";"Newcastle";"Føring";"Daler";"1";"Skilling";"12";"";"";"Daler";"33 1/2";"Skilling";"6";"";"";"Daler";"32";"Skilling";"18";"";"";"Daler";"36";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"963872";"10";"8";"1805";"2473";"William";"";"";"Farrow";"Sunderland";"Føring";"Daler";"1 1/2";"Skilling";"17";"";"";"Daler";"49";"Skilling";"17";"";"";"Daler";"47 1/2";"";"";"";"";"Daler";"51 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"963897";"10";"8";"1805";"2474";"William";"";"";"Davis";"Ipswick";"Føring";"Daler";"2";"Skilling";"20";"";"";"Daler";"62";"Skilling";"2";"";"";"Daler";"59 1/2";"Skilling";"6";"";"";"Daler";"63 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"963908";"10";"8";"1805";"2475";"John";"";"";"Foremann";"Dundee";"Føring";"Daler";"2 1/2";"Skilling";"18";"";"";"Daler";"72 1/2";"Skilling";"18";"";"";"Daler";"70";"";"";"";"";"Daler";"74";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"963931";"10";"8";"1805";"2476";"David";"";"";"Melvan";"Anstruther";"Føring";"Daler";"3";"Skilling";"21";"";"";"";"";"";"";"";"";"Daler";"85 1/2";"";"";"";"";"Daler";"89 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"963941";"10";"8";"1805";"2477";"George";"";"";"Norrie";"Dundee";"Føring";"Daler";"3 1/2";"Skilling";"4";"";"";"";"";"";"";"";"";"Daler";"86";"";"";"";"";"Daler";"90";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"963949";"10";"8";"1805";"2478";"John";"";"";"Vickermann";"Hull";"Føring";"Daler";"6";"Skilling";"7";"";"";"Daler";"156 1/2";"Skilling";"7";"";"";"Daler";"150 1/2";"";"";"";"";"Daler";"154 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"963975";"10";"8";"1805";"2479";"George";"";"";"Dutchmann";"Hull";"Føring";"Daler";"8";"Skilling";"13";"";"";"Daler";"209 1/2";"Skilling";"13";"";"";"Daler";"201 1/2";"";"";"";"";"Daler";"205 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964090";"10";"8";"1805";"2480";"Richard";"";"";"Stephenson";"London";"Føring";"Daler";"12 1/2";"Skilling";"5";"";"";"Daler";"316 1/2";"Skilling";"23";"";"";"Daler";"304";"Skilling";"18";"";"";"Daler";"308";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964108";"11";"8";"1805";"2481";"John";"";"";"Snowdon";"Hull";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964120";"11";"8";"1805";"2482";"George";"";"";"Weat";"Peterhead";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964128";"11";"8";"1805";"2483";"Leonard";"";"";"Brown";"Hull";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964141";"11";"8";"1805";"2484";"John";"";"";"Hutton";"Dysard";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964147";"11";"8";"1805";"2485";"Alexander";"";"";"Lyla";"Aberdeen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964155";"11";"8";"1805";"2486";"John";"";"";"Smith";"Whitby";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964168";"11";"8";"1805";"2487";"Mathew";"";"";"Poppelwell";"Shields";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964179";"11";"8";"1805";"2488";"William";"";"";"Robb";"Bouess";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964184";"11";"8";"1805";"2489";"James";"";"";"Simm";"Dundee";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964202";"11";"8";"1805";"2490";"Thomas";"";"";"Lancemann";"Montrose";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964218";"11";"8";"1805";"2491";"James";"";"";"Lyon";"Montrose";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964222";"11";"8";"1805";"2492";"Ebenezer";"";"";"Røy";"Alloa";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964231";"11";"8";"1805";"2493";"John";"";"";"Dewear";"Hull";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964236";"11";"8";"1805";"2494";"Andrew";"";"";"Davidson";"Aberdeen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964246";"11";"8";"1805";"2495";"John";"";"";"Rose";"Hull";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964257";"11";"8";"1805";"2496";"George";"";"";"Main";"Shields";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964265";"11";"8";"1805";"2497";"Steven";"";"";"Gray";"Newcastle";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964272";"11";"8";"1805";"2498";"Thomas";"";"";"Jameson";"Hull";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964280";"11";"8";"1805";"2499";"William";"";"";"Mearns";"Montrose";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964289";"11";"8";"1805";"2500";"John";"";"";"Cummings";"Aberdeen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964296";"11";"8";"1805";"2501";"Andrew";"";"";"Hutton";"Leith";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964300";"11";"8";"1805";"2502";"William";"";"";"Nellis";"Whitby";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964307";"11";"8";"1805";"2503";"David";"";"";"Salmon";"Dundee";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964314";"11";"8";"1805";"2504";"Robert";"";"";"Leck";"Scarborough";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964319";"11";"8";"1805";"2505";"George";"";"";"McTarget";"Grangemouth";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964330";"11";"8";"1805";"2506";"Henry";"";"";"Pile";"Newcastle";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964336";"11";"8";"1805";"2507";"William";"";"";"Hunter";"Hull";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964349";"11";"8";"1805";"2508";"John";"";"";"Elder";"Dundee";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964353";"11";"8";"1805";"2509";"Thomas";"";"";"Featherstone";"Hull";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964360";"11";"8";"1805";"2510";"William";"";"";"Scott";"Borowstoness";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964368";"11";"8";"1805";"2511";"William H.";"";"";"Mitchinson";"Hull";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964378";"11";"8";"1805";"2512";"William";"";"";"Runsey";"Aberdeen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964385";"11";"8";"1805";"2513";"William";"";"";"Brownie";"Aberdeen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964388";"11";"8";"1805";"2514";"William";"";"";"Wrongham";"Dunde";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964395";"11";"8";"1805";"2515";"Thomas";"";"";"Tadrick";"Leith";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964400";"11";"8";"1805";"2516";"Thomas";"";"";"Pridgeon";"Lynn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964404";"11";"8";"1805";"2517";"Alexander";"";"";"Livey";"Arbroath";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964412";"11";"8";"1805";"2518";"David";"";"";"Suttie";"Newcastle";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964419";"11";"8";"1805";"2519";"Francis";"";"";"Raynolds";"Hull";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964428";"11";"8";"1805";"2520";"John";"";"";"Hex";"Yarmouth";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964436";"11";"8";"1805";"2521";"John";"";"";"English";"Newcastle";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964445";"11";"8";"1805";"2522";"William";"";"";"Cockerill";"Scarborough";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964456";"11";"8";"1805";"2523";"George";"";"";"Izatt";"Kinkardine";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964464";"11";"8";"1805";"2524";"Robert";"";"";"Smith";"Borlington";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964472";"11";"8";"1805";"2525";"Abraham";"";"";"Ward";"Hull";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964482";"11";"8";"1805";"2526";"John";"";"";"Crighton";"Leith";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964487";"11";"8";"1805";"2527";"William";"";"";"Strachan";"Dundee";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964494";"11";"8";"1805";"2528";"Samuel";"";"";"Barber";"Yarmouth";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
"964501";"11";"8";"1805";"2529";"Ralph";"";"";"Horn";"Whitby";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"30-05-11";"287";"";"";"";"";" "
