"id_doorvaart";"dag";"maand";"jaar";"volgnummer";"schipper_voornamen";"schipper_patroniem";"schipper_tussenvoegsel";"schipper_achternaam";"schipper_plaatsnaam";"soort_korting";"korting_muntsoort1";"korting_bedrag1";"korting_muntsoort2";"korting_bedrag2";"korting_muntsoort3";"korting_bedrag3";"subtotaal1_muntsoort1";"subtotaal1_bedrag1";"subtotaal1_muntsoort2";"subtotaal1_bedrag2";"subtotaal1_muntsoort3";"subtotaal1_bedrag3";"subtotaal2_muntsoort1";"subtotaal2_bedrag1";"subtotaal2_muntsoort2";"subtotaal2_bedrag2";"subtotaal2_muntsoort3";"subtotaal2_bedrag3";"totaal_muntsoort1";"totaal_bedrag1";"totaal_muntsoort2";"totaal_bedrag2";"totaal_muntsoort3";"totaal_bedrag3";"totaal_muntsoort4";"totaal_bedrag4";"totaal_muntsoort5";"totaal_bedrag5";"privilege";"opmerking_bron";"opmerking_invoerder";"naam_invoerder";"datum_opgevoerd";"dirnummer";"tonnage";"belasting_korting";"hulp";"hulp1";"hulp2"
"1093762";"8";"7";"1816";"293";"Hans N.";"";"";"Svarrer";"Ribe";"Føring";"Skilling";"15";"";"";"";"";"Daler";"8";"Skilling";"9";"";"";"Daler";"7 1/2";"Skilling";"18";"";"";"Daler";"8 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"Drægtig 7 læster";"";"";"";" "
"1093776";"8";"7";"1816";"294";"Jurgen H.";"";"";"Boye";"Marstal";"Føring";"Daler";"1/2";"";"";"";"";"";"";"";"";"";"";"Daler";"12";"";"";"";"";"Daler";"14";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"Drægtig 24 læster";"";"";"";" "
"1093778";"29";"9";"1816";"576";"Peter";"";"";"Nielsen";"Apenrade";"Føring";"Skilling";"22";"";"";"";"";"Daler";"13 1/2";"Skilling";"4";"";"";"Daler";"13";"Skilling";"6";"";"";"Daler";"17";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1093805";"8";"7";"1816";"295";"Thomus H.";"";"";"Jurgensen";"Rendsborg";"Føring";"Daler";"1";"Skilling";"7";"";"";"Daler";"30";"Skilling";"7";"";"";"Daler";"29";"";"";"";"";"Daler";"33";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1093811";"9";"7";"1816";"296";"Niol. J.M.";"";"";"Gerdtsen";"Kiøbenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"Drægtig 26 læster";"";"";"";" "
"1093822";"1";"10";"1816";"577";"Niels";"";"";"Michelsen";"Kiøbenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"Drægtig 47 læster";"";"";"";" "
"1093827";"9";"7";"1816";"297";"Tønnes";"";"";"Willems";"Kiøbenhavn";"Føring";"Skilling";"22";"";"";"";"";"Daler";"12 1/2";"Skilling";"22";"";"";"Daler";"12 1/2";"";"";"";"";"Daler";"16 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1093833";"1";"10";"1816";"578";"Niels";"";"";"Knudsen";"Kiøbenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"Drægtig 65 læster";"";"";"";" "
"1093843";"9";"7";"1816";"298";"Peter";"";"";"Petersen";"Flensborg";"Føring";"Daler";"3";"Skilling";"13";"";"";"Daler";"83 1/2";"Skilling";"19";"";"";"Daler";"80 1/2";"Skilling";"6";"";"";"Daler";"84 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1093851";"1";"10";"1816";"579";"Jens";"";"";"Olesen";"Aarhuus";"Føring";"Daler";"1";"Skilling";"8";"";"";"Daler";"30 1/2";"Skilling";"20";"";"";"Daler";"29 1/2";"Skilling";"12";"";"";"Daler";"31 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"Drægtig 22 læster";"";"";"";" "
"1093854";"9";"7";"1816";"299";"Jacob";"";"";"Richelsen";"Apenrade";"Føring";"Daler";"4 1/2";"Skilling";"2";"";"";"Daler";"116";"Skilling";"8";"";"";"Daler";"111 1/2";"Skilling";"6";"";"";"Daler";"115 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1093887";"10";"7";"1816";"300";"Niels";"";"";"Nielsen";"Kiøbenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1093896";"10";"7";"1816";"301";"Niels";"";"";"Knudsen";"Kiøbenhavn";"Føring";"Daler";"1";"Skilling";"6";"";"";"Daler";"29 1/2";"Skilling";"18";"";"";"Daler";"28 1/2";"Skilling";"12";"";"";"Daler";"32 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1093903";"1";"10";"1816";"580";"H. P.";"";"";"Machen";"Fanøe";"Føring";"Daler";"2";"Skilling";"10";"";"";"Daler";"56 1/2";"Skilling";"4";"";"";"Daler";"54";"Skilling";"18";"";"";"Daler";"55";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"Drægtig 16 læster";"";"";"";" "
"1093909";"10";"7";"1816";"302";"Marcus J.";"";"";"Smith";"Norborg";"Føring";"Daler";"3";"";"";"";"";"";"";"";"";"";"";"Daler";"72";"";"";"";"";"Daler";"76";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1093913";"11";"7";"1816";"303";"Peter";"";"";"Pallesen";"Aarhuus";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"Drægtig 25 læster";"";"";"";" "
"1093921";"11";"7";"1816";"304";"Peter R.";"";"";"Moller";"Aarhuus";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"Drægtig 16 læster";"";"";"";" "
"1093924";"11";"7";"1816";"305";"Peter";"";"";"Petersen";"Flensborg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1093930";"11";"7";"1816";"306";"Bendix";"";"";"Petersen";"Flensborg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"4";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1093995";"11";"7";"1816";"307";"Morten";"";"";"Andersen";"Kiøbenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"4";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094002";"11";"7";"1816";"308";"Detteff";"";"";"Sommer";"Kiøbenhavn";"Føring";"Skilling";"11";"";"";"";"";"Daler";"7 1/2";"Skilling";"11";"";"";"Daler";"7 1/2";"";"";"";"";"Daler";"9 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"Drægtig 24 læster";"";"";"";" "
"1094012";"2";"10";"1816";"581";"Jørgen";"";"";"Lundt";"Flensborg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"Drægtig 29 læster";"";"";"";" "
"1094014";"11";"7";"1816";"309";"Christ. J.";"";"";"Holm";"Kiøbenhavn";"Føring";"Daler";"1";"Skilling";"21";"";"";"Daler";"37";"Skilling";"21";"";"";"Daler";"36";"";"";"";"";"Daler";"40";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094025";"2";"10";"1816";"582";"Jørgen";"";"";"Mindelberg";"Island";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"Skilling";"18";"";"";"";"";"";"";"";"Vide folio 156 no. 682 J. Oled T. Testrup";"";"";"23-08-11";"293";"Drægtig 36 1/2 læst";"";"";"";" "
"1094029";"11";"7";"1816";"310";"Hans P.";"";"";"Madsen";"Riibe";"Føring";"Daler";"2";"Skilling";"23";"";"";"Daler";"62 1/2";"Skilling";"17";"";"";"Daler";"60";"Skilling";"18";"";"";"Daler";"61";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094071";"4";"10";"1816";"583";"Niels L.";"";"";"Anderson";"Kiøbenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"Drægtig 17 1/2 læst";"";"";"";" "
"1094091";"4";"10";"1816";"584";"Knud";"";"";"Clauson";"Kiøbenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1/2";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"Drægtig 20 læster";"";"";"";" "
"1094096";"11";"7";"1816";"311";"A. F.";"";"";"Broersen";"Norborg";"Føring";"Daler";"8";"Skilling";"13";"";"";"Daler";"208";"Skilling";"7";"";"";"Daler";"199 1/2";"Skilling";"18";"";"";"Daler";"203 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094109";"4";"10";"1816";"585";"H. H.";"";"";"Palm";"Kiøbenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"Drægtig 27 læster";"";"";"";" "
"1094126";"4";"10";"1816";"586";"J. C.";"";"";"Fugl";"Kiøbenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"4";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094135";"12";"7";"1816";"312";"Jess";"";"";"Nielssen";"Sønderborg";"Føring";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"Daler";"9 1/2";"Skilling";"6";"";"";"Daler";"10 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"Drægtig 17 1/2 læster";"";"";"";" "
"1094140";"12";"7";"1816";"313";"Ole";"";"";"Pedersen";"Bogense";"Føring";"Daler";"1 1/2";"";"";"";"";"Daler";"38";"Skilling";"12";"";"";"Daler";"36 1/2";"Skilling";"12";"";"";"Daler";"37 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"Drægtig 15 læster";"";"";"";" "
"1094151";"4";"10";"1816";"587";"Mathias C.";"";"";"Henrichsen";"Altona";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"4";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094152";"13";"7";"1816";"314";"Niels P.";"";"";"Svann";"Sønderhøe";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"Drægtig 13 læster";"";"";"";" "
"1094166";"4";"10";"1816";"588";"Samuel";"";"";"Eyde";"Kiøbenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"6";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094193";"4";"10";"1816";"589";"Paul H.";"";"";"Jansen";"Flensborg";"Føring";"Daler";"1 1/2";"Skilling";"15";"";"";"Daler";"45";"Skilling";"21";"";"";"Daler";"43 1/2";"Skilling";"6";"";"";"Daler";"47 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094229";"13";"7";"1816";"315";"Rasmus";"";"";"Iepsen";"Marstal";"Føring";"Skilling";"21";"";"";"";"";"Daler";"13";"Skilling";"3";"";"";"Daler";"12 1/2";"Skilling";"6";"";"";"Daler";"14 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"Drægtig 25 1/2 læster";"";"";"";" "
"1094243";"14";"4";"1816";"24";"H.";"";"";"Grøn";"Laurvig";"Føring";"Skilling";"12";"";"";"";"";"Daler";"8 1/2";"Skilling";"6";"";"";"Daler";"8";"Skilling";"18";"";"";"Daler";"12";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094245";"4";"10";"1816";"590";"Julius C.";"";"";"Fugl";"Kiøbenhavn";"Føring";"Daler";"4";"Skilling";"22";"";"";"Daler";"111 1/2";"Skilling";"22";"";"";"Daler";"97 1/2";"";"";"";"";"Daler";"111 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094265";"15";"4";"1816";"25";"Arnold";"";"";"Bentzen";"Kragerøe";"Føring";"Daler";"1/2";"Skilling";"1";"";"";"Daler";"14";"Skilling";"7";"";"";"Daler";"13 1/2";"Skilling";"6";"";"";"Daler";"17 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094279";"13";"7";"1816";"316";"Ole J.";"";"";"Tangaard";"Aalborg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"22";"";"";"";"";"";"";"";"";"";"Vide folio 24 no. 248 Poul H Jansen";"";"";"23-08-11";"293";"Drægtig 13 læster";"";"";"";" "
"1094289";"15";"4";"1816";"26";"Jacob";"";"";"Sølsberg";"Kragerøe";"Føring";"Daler";"1/2";"Skilling";"3";"";"";"Daler";"14 1/2";"Skilling";"9";"";"";"Daler";"14";"Skilling";"6";"";"";"Daler";"18";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094300";"16";"4";"1816";"27";"Jonas";"";"";"Jonassen";"Listeramt";"Føring";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"Daler";"3 1/2";"Skilling";"18";"";"";"Daler";"7 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094306";"18";"4";"1816";"28";"Hans";"";"";"Randa";"Stavanger";"Føring";"Skilling";"18";"";"";"";"";"Daler";"11 1/2";"Skilling";"6";"";"";"Daler";"11";"Skilling";"12";"";"";"Daler";"15";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094309";"13";"7";"1816";"317";"Jan";"Hansen";"";"Baagøe";"Kiøbenhavn";"Føring";"Daler";"1 1/2";"Skilling";"4";"";"";"Daler";"40 1/2";"Skilling";"10";"";"";"Daler";"39";"Skilling";"6";"";"";"Daler";"43";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094319";"18";"4";"1816";"29";"Johannes L.";"";"";"Gloppen";"Bergen";"Føring";"Skilling";"20";"";"";"";"";"Daler";"12 1/2";"Skilling";"14";"";"";"Daler";"12";"Skilling";"18";"";"";"Daler";"22 1/2";"";"";"";"";"";"";"";"";"";"Vide folio 7 no. 43 P. Jenstyding";"";"";"23-08-11";"293";"";"";"";"";" "
"1094320";"13";"7";"1816";"318";"Cornelius";"";"";"Hansen";"Kiøbenhavn";"Føring";"Daler";"2 1/2";"Skilling";"5";"";"";"Daler";"65";"Skilling";"11";"";"";"Daler";"62 1/2";"Skilling";"6";"";"";"Daler";"66 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094336";"13";"7";"1816";"319";"Hend.";"";"";"Hansen";"Kiøbenhavn";"Føring";"Daler";"3";"Skilling";"9";"";"";"Daler";"80 1/2";"Skilling";"3";"";"";"Daler";"77";"Skilling";"18";"";"";"Daler";"78";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"Drægtig 17 læster";"";"";"";" "
"1094349";"5";"10";"1816";"591";"P. R.";"";"";"Hammelen";"Kiøbenhavn";"Føring";"Daler";"1/2";"Skilling";"5";"";"";"Daler";"16 1/2";"Skilling";"23";"";"";"Daler";"16";"Skilling";"18";"";"";"Daler";"17";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"Drægtig 9 1/2 læst";"";"";"";" "
"1094352";"13";"7";"1816";"320";"Jung R.";"";"";"Lorentzen";"Kiøbenhavn";"Føring";"Daler";"4";"Skilling";"13";"";"";"Daler";"107";"Skilling";"7";"";"";"Daler";"102 1/2";"Skilling";"18";"";"";"Daler";"104 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"Drægtig læster";"";"";"";" "
"1094357";"19";"4";"1816";"30";"Thomas";"";"";"Andersen";"Bergen";"Føring";"Skilling";"14";"";"";"";"";"Daler";"10";"Skilling";"2";"";"";"Daler";"9 1/2";"Skilling";"12";"";"";"Daler";"13 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094371";"19";"4";"1816";"31";"Jesper";"";"";"Petersen";"Bergen";"Føring";"Daler";"1/2";"Skilling";"10";"";"";"";"";"";"";"";"";"Daler";"19";"Skilling";"6";"";"";"Daler";"23";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094376";"14";"7";"1816";"321";"J. N.";"";"";"Wichman";"Ronne";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094384";"14";"7";"1816";"322";"Andreas";"";"";"Jensen";"Flensborg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"4";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094388";"19";"4";"1816";"32";"Michael";"";"";"Hansen";"Bergen";"Føring";"Daler";"1/2";"Skilling";"20";"";"";"";"";"";"";"";"";"Daler";"24 1/2";"Skilling";"6";"";"";"Daler";"28 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094390";"14";"7";"1816";"323";"Joh. P.";"";"";"Jensen";"Flensborg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"4";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094391";"5";"10";"1816";"592";"Chr.";"";"";"Hoyer";"Kiøbenhavn";"Føring";"Daler";"1/2";"Skilling";"18";"";"";"Daler";"23 1/2";"";"";"";"";"Daler";"22 1/2";"Skilling";"6";"";"";"Daler";"26 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094397";"14";"7";"1816";"324";"P. J.";"";"";"Maag";"Kiøbenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"4";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094401";"19";"4";"1816";"33";"Peter P.";"";"";"Ryland";"Bergen";"Føring";"Daler";"1";"Skilling";"10";"";"";"";"";"";"";"";"";"Daler";"30";"";"";"";"";"Daler";"34";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
"1094405";"14";"7";"1816";"325";"Peter";"";"";"Petersen";"Kiøbenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"4";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"293";"";"";"";"";" "
