"id_doorvaart";"dag";"maand";"jaar";"volgnummer";"schipper_voornamen";"schipper_patroniem";"schipper_tussenvoegsel";"schipper_achternaam";"schipper_plaatsnaam";"soort_korting";"korting_muntsoort1";"korting_bedrag1";"korting_muntsoort2";"korting_bedrag2";"korting_muntsoort3";"korting_bedrag3";"subtotaal1_muntsoort1";"subtotaal1_bedrag1";"subtotaal1_muntsoort2";"subtotaal1_bedrag2";"subtotaal1_muntsoort3";"subtotaal1_bedrag3";"subtotaal2_muntsoort1";"subtotaal2_bedrag1";"subtotaal2_muntsoort2";"subtotaal2_bedrag2";"subtotaal2_muntsoort3";"subtotaal2_bedrag3";"totaal_muntsoort1";"totaal_bedrag1";"totaal_muntsoort2";"totaal_bedrag2";"totaal_muntsoort3";"totaal_bedrag3";"totaal_muntsoort4";"totaal_bedrag4";"totaal_muntsoort5";"totaal_bedrag5";"privilege";"opmerking_bron";"opmerking_invoerder";"naam_invoerder";"datum_opgevoerd";"dirnummer";"tonnage";"belasting_korting";"hulp";"hulp1";"hulp2"
"1016873";"28";"4";"1809";"11";"Thorius";"";"";"Christensen";"Christiansand";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Jagten drægtig 7 læster";"";"";"";" "
"1016878";"9";"5";"1809";"12";"Hans J.";"";"";"Petersen";"Kiobenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 49 læster";"";"";"";" "
"1016891";"21";"5";"1809";"13";"Christen";"";"";"Kieldsen";"Kiøbenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 36 1/2 læst.";"";"";"";" "
"1016904";"31";"5";"1809";"0";"Peder J.";"";"";"Kaas";"Sandvig paa Bornholm";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Baaden drægting 2 læster";"";"";"";" "
"1016922";"1";"6";"1809";"14";"Niels";"";"";"Michelsen";"Kiøbenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1";"";"";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 47 læster";"";"";"";" "
"1016930";"1";"6";"1809";"15";"Jesper P.";"";"";"Holm";"Kiøbenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1";"";"";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 47 læster";"";"";"";" "
"1016936";"25";"6";"1809";"16";"Niels";"";"";"Knudsen";"Kiobenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1/2";"Skilling";"12";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"06-07-11";"289";"Skibet drægtig 32 læster";"";"";"";" "
"1016949";"8";"6";"1809";"0";"Peter J.";"";"";"Kaas";"Sandvig paa Bornholm";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Baaden drægtig 1 1/2 læst.";"";"";"";" "
"1016962";"27";"6";"1809";"0";"Peter J.";"";"";"Kaas";"Sandvig paa Bornholm";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Baaden drægtig 1 1/2 læst.";"";"";"";" "
"1016972";"1";"7";"1809";"17";"Hans";"";"";"Nielsen";"Kiøbenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1";"Skilling";"6";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"06-07-11";"289";"Skibet drægtig 52 læster";"";"";"";" "
"1017005";"9";"7";"1809";"0";"Peter J.";"";"";"Kaas";"Sandvig paa Bornholm";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Baaden drægtig 1 1/2 læster";"";"";"";" "
"1017017";"11";"7";"1809";"0";"Hans J.";"";"";"Christensen";"Allinge paa Bornholm";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Baaden drægtig 1 1/2 læst.";"";"";"";" "
"1017032";"9";"8";"1809";"0";"Peter";"";"";"Kaas";"Sandvig paa Bornholm";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Baaden drægtig 1 1/2 læst.";"";"";"";" "
"1017041";"9";"8";"1809";"0";"Peter";"";"";"Kaas";"Sandvig paa Bornholm";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Baaden drægtig 1 1/2 læst.";"";"";"";" "
"1017053";"20";"9";"1809";"18";"Hans P.";"";"";"Møller";"Kiøbenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1";"";"";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 24 læster";"";"";"";" "
"1017060";"20";"9";"1809";"19";"Hans";"";"";"Leth";"Dramen";"Føring";"Daler";"1/2";"Skilling";"7";"";"";"Daler";"17";"Skilling";"1";"";"";"Daler";"16";"Skilling";"18";"";"";"Daler";"17";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Jagten drægtig 10 1/2 læst.";"";"";"";" "
"1017070";"26";"9";"1809";"20";"Svend";"";"";"Andersen";"Kragerøe";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"";"";"";"";" "
"1017075";"28";"9";"1809";"21";"Abraham";"";"";"Jansen";"Kiøbenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 29 læster";"";"";"";" "
"1017080";"17";"10";"1809";"22";"Peter";"";"";"Olsen";"Osterrisøer";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1";"";"";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 14 læster";"";"";"";" "
"1017131";"20";"10";"1809";"23";"Jurgen";"";"";"Torjesen";"Arendahl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 31 1/2 læst.";"";"";"";" "
"1017140";"22";"10";"1809";"24";"Booy";"";"";"Dircks";"Tronhiem";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 34 læster";"";"";"";" "
"1017146";"23";"10";"1809";"25";"Peter";"";"";"Lunde";"Helsingøer";"";"";"";"";"";"";"";"Daler";"11 1/2";"Skilling";"6";"";"";"Daler";"11 1/2";"Skilling";"6";"";"";"Daler";"12 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Jagten drægtig 18 læster";"";"";"";" "
"1017157";"13";"10";"1809";"0";"Bendt";"";"";"Bendtsen";"Kiøbenhavn";"";"";"";"";"";"";"";"Skilling";"10";"";"";"";"";"Skilling";"10";"";"";"";"";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Baaden drægtig 4 læster";"";"";"";" "
"1017164";"10";"11";"1809";"26";"Jacob";"";"";"Birck";"Kiobenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1/2";"";"";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 24 læster";"";"";"";" "
"1017175";"11";"11";"1809";"27";"Bendix";"";"";"Henrichsen";"Friderichshald";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 16 læster";"";"";"";" "
"1017183";"19";"11";"1809";"28";"Peder";"";"";"Lind";"Kragerøe";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1/2";"";"";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 19 læster";"";"";"";" "
"1017191";"22";"11";"1809";"29";"Oluf";"";"";"Poulsen";"Tronhiem";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 65 1/2 læst";"";"";"";" "
"1017198";"22";"11";"1809";"30";"Hans N.";"";"";"Paulsen";"Kiøbenhavn";"";"";"";"";"";"";"";"Daler";"8";"";"";"";"";"Daler";"8";"";"";"";"";"Daler";"9";"";"";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 13 læster";"";"";"";" "
"1017209";"22";"11";"1809";"31";"Detlef";"";"";"Hristendahl";"Tønsberg";"";"";"";"";"";"";"";"Daler";"18 1/2";"Skilling";"14";"";"";"Daler";"18 1/2";"Skilling";"14";"";"";"Daler";"22 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"";"";"";"";" "
"1017220";"25";"11";"1809";"32";"Ole H.";"";"";"Blom";"Kiøbenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 97 læster";"";"";"";" "
"1017227";"28";"11";"1809";"33";"Jorgen";"";"";"Torgesen";"Arendahl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 31 1/2 læst";"";"";"";" "
"1017237";"8";"11";"1809";"0";"Ole";"";"";"Norman";"Hvalløer";"Føring";"Daler";"1/2";"Skilling";"1";"";"";"Daler";"14";"Skilling";"1";"";"";"Daler";"13 1/2";"";"";"";"";"Daler";"13 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Baaden drægtig 3 1/2 læst.";"";"";"";" "
"1017254";"1";"12";"1809";"34";"Hans K.";"";"";"Cock";"Brevig";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 77 læster";"";"";"";" "
"1017261";"2";"12";"1809";"35";"Tønnes P.";"";"";"Koe";"Christiania";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 51 læster";"";"";"";" "
"1017267";"5";"12";"1809";"36";"Diederich";"";"";"Juul";"Kiobenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1/2";"";"";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 19 læster";"";"";"";" "
"1017272";"11";"12";"1809";"37";"Peder";"";"";"Lind";"Kragerøe";"";"";"";"";"";"";"";"Daler";"7 1/2";"Skilling";"2";"";"";"Daler";"7 1/2";"Skilling";"2";"";"";"Daler";"8";"";"";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 19 læster";"";"";"";" "
"1017278";"16";"12";"1809";"38";"Hans P.";"";"";"Petersen";"Altona";"";"";"";"";"";"";"";"Daler";"587 1/2";"";"";"";"";"Daler";"587 1/2";"";"";"";"";"Daler";"591 1/2";"";"";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"06-07-11";"289";"";"";"";"";" "
"1017304";"16";"12";"1809";"39";"Andreas";"";"";"Wickman";"Altona";"";"";"";"";"";"";"";"Daler";"631";"Skilling";"20";"";"";"Daler";"631";"Skilling";"20";"";"";"Daler";"635";"Skilling";"18";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"06-07-11";"289";"";"";"";"";" "
"1017418";"17";"12";"1809";"40";"Dierck";"";"";"Kølle";"Kiøbenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 54 læster";"";"";"";" "
"1017424";"18";"12";"1809";"41";"Hans";"";"";"Hansen";"Kiobenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 31 1/2 læst.";"";"";"";" "
"1017430";"19";"12";"1809";"42";"Lars";"";"";"Sørensen";"Kiøbenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1";"";"";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Jagten drægtig 6 1/2 læst.";"";"";"";" "
"1017437";"19";"12";"1809";"43";"Martin";"";"";"Haberbier";"Kiobenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 85 læster";"";"";"";" "
"1017445";"21";"12";"1809";"44";"Christen";"";"";"Tallachsen";"Østerrisøer";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 35 læster";"";"";"";" "
"1017450";"24";"12";"1809";"45";"Jouim";"";"";"Herholdt";"Kiobenhavn";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"4 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 218 læster";"";"";"";" "
"1017457";"27";"12";"1809";"46";"Tellef";"";"";"Aanonsen";"Arendahl";"Føring";"Skilling";"6";"";"";"";"";"Daler";"5 1/2";"";"";"";"";"Daler";"5";"Skilling";"18";"";"";"Daler";"5 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Jagten drægtig 7 1/2 læst.";"";"";"";" "
"1017462";"28";"12";"1809";"47";"Willum";"";"";"Willumsen";"Porsgrund";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"1";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Skibet drægtig 59 læster";"";"";"";" "
"1017469";"30";"12";"1809";"48";"Lars";"";"";"Sørensen";"Kiøbenhavn";"Føring";"Skilling";"15";"";"";"";"";"Daler";"8 1/2";"Skilling";"9";"";"";"Daler";"8";"Skilling";"18";"";"";"Rosenobel";"1";"Daler";"9 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"06-07-11";"289";"Jagten drægtig 6 1/2 læst.";"";"";"";" "
"1017482";"31";"12";"1809";"49";"Jacob";"";"";"Rasmussen";"Aarhuus";"Føring";"Daler";"5";"Skilling";"4";"";"";"Daler";"129";"Skilling";"22";"";"";"Daler";"124";"Skilling";"18";"";"";"Rosenobel";"1";"Daler";"128 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"06-07-11";"289";"";"";"";"";" "
"1017489";"3";"12";"1809";"0";"Ole";"";"";"Neyman";"Hvalløer";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"";"";"06-07-11";"289";"Baaden drægtig 3 1/2 læster";"";"";"";" "
"1023429";"1";"2";"1809";"1";"Jan Tobias";"";"";"Wedde";"Pappenborg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"1";"Daler";"439 1/2";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"11-07-11";"289";"";"";"";"";" "
"1023461";"26";"5";"1809";"2";"William";"";"";"Baldry";"Norfolck i Amc.";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"11-07-11";"289";"";"";"";"";" "
"1023469";"31";"5";"1809";"3";"Ichebardt";"";"";"Clarke";"Newyorck i Amc.";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"11-07-11";"289";"";"";"";"";" "
"1023475";"1";"6";"1809";"4";"Geert D.";"";"";"Lolling";"Papenborg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"3 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"11-07-11";"289";"";"";"";"";" "
"1023479";"12";"6";"1809";"5";"Tjarck";"";"";"Hasevinkel";"Papenborg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"11-07-11";"289";"";"";"";"";" "
"1023487";"26";"6";"1809";"6";"Joh. C.";"";"";"Dahm";"Stettin";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"11-07-11";"289";"";"";"";"";" "
"1023502";"5";"7";"1809";"7";"Christian";"";"";"Zessien";"Stolpemunde";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"11-07-11";"289";"";"";"";"";" "
"1023509";"12";"7";"1809";"8";"Henrich";"";"";"Becker";"Kønigsberg";"";"";"";"";"";"";"";"Daler";"432";"Skilling";"21";"";"";"";"";"";"";"";"";"Rosenobel";"2";"Daler";"437 1/2";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"11-07-11";"289";"";"";"";"";" "
"1023526";"1";"8";"1809";"9";"Friederich";"";"";"Ahrens";"Dahndorff";"Føring";"Daler";"1 1/2";"Skilling";"20";"";"";"";"";"";"";"";"";"Daler";"48 1/2";"";"";"";"";"Daler";"52 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"11-07-11";"289";"";"";"";"";" "
"1023539";"9";"8";"1809";"10";"William";"";"";"Smith";"Providence i Amc.";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"11-07-11";"289";"";"";"";"";" "
"1023552";"15";"8";"1809";"11";"Theodor";"";"";"Stanvood";"Glouchester i Amc.";"Føring";"Daler";"23 1/2";"Skilling";"22";"";"";"Daler";"600 1/2";"Skilling";"4";"";"";"Daler";"576 1/2";"Skilling";"6";"";"";"Daler";"580 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"11-07-11";"289";"";"";"";"";" "
"1023561";"21";"8";"1809";"12";"William D.";"";"";"Henley";"Baltimore i Amc.";"Føring";"Daler";"29 1/2";"Skilling";"11";"";"";"Daler";"745 1/2";"Skilling";"17";"";"";"Daler";"716";"Skilling";"6";"";"";"Daler";"720";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"11-07-11";"289";"";"";"";"";" "
"1023585";"22";"8";"1809";"13";"Peter";"";"";"Fretwurst";"Dierhagen";"Føring";"Daler";"2";"Skilling";"6";"";"";"";"";"";"";"";"";"Daler";"51 1/2";"Skilling";"18";"";"";"Daler";"55 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"11-07-11";"289";"";"";"";"";" "
"1023593";"25";"8";"1809";"14";"William";"";"";"Ogle";"Philadelphia i Amc.";"Føring";"Daler";"54";"Skilling";"11";"";"";"Daler";"1356 1/2";"Skilling";"5";"";"";"Daler";"1302";"Skilling";"18";"";"";"Daler";"1306";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"11-07-11";"289";"";"";"";"";" "
"1023608";"28";"8";"1809";"15";"Peter";"";"";"Haase";"Stolpe";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"11-07-11";"289";"";"";"";"";" "
"1023613";"28";"8";"1809";"16";"Peter";"";"";"Gaase";"Stolpe";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"187";"";"";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"11-07-11";"289";"";"";"";"";" "
"1023626";"28";"8";"1809";"17";"Cornelius";"";"";"McCarthy";"Baltimore i Amc.";"Føring";"Daler";"45";"Skilling";"18";"";"";"Daler";"1135";"";"";"";"";"Daler";"1089 1/2";"Skilling";"6";"";"";"Daler";"1093 1/2";"Skilling";"6";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"11-07-11";"289";"";"";"";"";" "
"1023635";"29";"8";"1809";"18";"Jacob";"";"";"Behrens";"Bremen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"11-07-11";"289";"";"";"";"";" "
"1023643";"2";"9";"1809";"19";"Charles";"";"";"Stubbs";"Bath i Am";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"11-07-11";"289";"";"";"";"";" "
"1023649";"4";"9";"1809";"20";"Joh. W.";"";"";"Køster";"Kniephausen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"11-07-11";"289";"";"";"";"";" "
"1023653";"4";"9";"1809";"21";"Joh.";"";"";"Krohn";"Anclam";"Føring";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"Daler";"7";"Skilling";"12";"";"";"Daler";"11";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"11-07-11";"289";"";"";"";"";" "
"1023659";"7";"9";"1809";"22";"Laurentz";"";"";"Jonas";"Kniephausen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"11-07-11";"289";"";"";"";"";" "
"1023676";"7";"9";"1809";"23";"G.";"";"";"Haase";"Kniephausen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"";"";"";"";"";"";"";"";"";"";"";"";"11-07-11";"289";"";"";"";"";" "
"1023684";"7";"9";"1809";"24";"Johan";"";"";"Harris";"Salem i Amc.";"Føring";"Daler";"18 1/2";"Skilling";"8";"";"";"Daler";"469";"Skilling";"8";"";"";"Daler";"450 1/2";"";"";"";"";"Daler";"454 1/2";"";"";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"11-07-11";"289";"";"";"";"";" "
